x,y
48.0,351.2
52.4,390.1
61.4,430.8
70.4,470.2
82.1,507.2
103.0,540.0
128.6,566.5
154.6,587.3
190.3,593.0
229.1,586.4
267.6,565.2
300.9,535.3
327.0,501.1
343.2,462.0
350.3,421.0
351.5,378.0
348.0,334.5
50.4,322.1
69.8,302.7
93.8,293.6
117.3,290.7
140.0,294.7
176.6,286.2
206.0,276.3
237.8,274.2
269.0,281.3
293.4,299.5
162.0,325.4
162.0,352.6
162.0,379.7
162.5,407.9
143.8,433.0
154.5,435.6
165.6,438.1
179.0,434.6
190.7,430.5
76.0,346.9
88.5,333.8
107.3,331.9
124.3,343.8
106.8,349.4
87.7,352.4
201.8,334.8
218.7,318.0
238.3,316.7
256.7,326.7
241.1,335.1
221.4,336.9
122.0,487.1
134.6,472.5
149.9,464.2
161.3,467.8
175.3,463.8
196.9,471.5
221.5,482.4
196.4,499.0
175.6,503.8
160.8,505.0
148.1,503.7
133.4,498.3
129.0,486.4
151.0,480.0
163.0,480.9
177.4,479.5
212.5,483.1
175.3,481.4
161.0,483.4
149.2,482.8
