x,y
381.7,182.3
377.8,236.4
378.3,288.6
384.5,338.2
399.0,383.5
423.3,425.4
449.0,463.4
478.8,495.6
521.9,507.5
571.4,501.2
619.3,473.8
661.7,436.5
697.1,393.8
722.8,344.1
737.8,293.1
750.4,241.6
762.4,186.3
394.6,146.8
414.2,137.3
436.9,135.4
461.2,139.0
485.4,145.4
580.6,153.5
623.5,149.8
657.5,150.8
688.9,162.8
712.6,181.0
530.4,199.7
524.4,239.4
517.8,280.1
512.1,320.3
474.3,323.6
493.8,337.2
517.0,348.8
545.0,340.5
570.7,332.5
425.0,191.6
445.0,184.0
468.9,187.0
488.2,201.9
465.3,204.4
441.9,202.3
589.7,212.1
612.7,201.3
637.2,203.8
658.7,214.7
637.3,221.1
613.6,219.1
442.1,363.9
469.6,368.5
497.6,373.8
521.9,382.5
552.9,380.4
592.1,379.1
631.2,378.3
591.6,405.1
550.7,420.4
517.7,421.7
491.7,414.8
465.5,396.5
451.8,370.2
496.9,387.0
522.2,393.9
553.7,393.2
620.2,382.7
550.1,397.0
518.7,397.7
493.7,390.4
