x,y
1722.3,982.0
1728.2,1103.0
1737.6,1223.3
1752.6,1339.0
1800.2,1442.8
1885.3,1530.1
2005.7,1593.2
2143.7,1641.8
2261.4,1651.0
2352.8,1634.9
2408.9,1577.3
2454.3,1502.4
2487.9,1409.4
2504.0,1298.2
2512.7,1182.6
2519.2,1062.9
2513.1,944.3
1891.5,924.6
1955.9,876.3
2025.0,856.3
2099.5,854.9
2172.7,861.1
2332.2,848.1
2385.8,828.4
2431.4,825.2
2474.8,834.8
2504.2,866.4
2255.7,962.0
2275.4,1032.1
2294.8,1101.9
2313.3,1173.5
2202.5,1238.4
2250.2,1245.6
2292.6,1253.7
2327.5,1241.7
2354.7,1228.5
2006.6,1004.8
2051.7,977.1
2098.0,972.9
2132.0,995.9
2096.5,1009.5
2052.1,1013.6
2318.3,980.2
2358.0,951.0
2404.3,946.8
2435.3,965.2
2406.9,981.0
2364.7,986.0
2111.3,1381.2
2182.7,1340.0
2234.3,1327.1
2294.2,1334.5
2352.2,1318.5
2389.9,1326.1
2411.6,1352.1
2393.7,1386.6
2359.9,1411.2
2298.4,1424.6
2238.5,1423.1
2180.0,1410.4
2137.1,1378.7
2233.9,1362.4
2292.0,1363.3
2351.0,1351.8
2396.6,1355.8
2351.8,1363.3
2291.9,1377.6
2232.1,1376.8
625.8,1084.1
613.0,1220.9
612.5,1360.0
622.5,1493.6
661.3,1621.3
734.7,1736.3
819.8,1826.3
923.5,1898.8
1036.2,1925.2
1144.4,1919.5
1238.1,1863.5
1325.9,1784.8
1401.3,1687.2
1456.9,1570.3
1489.3,1446.4
1514.1,1318.3
1527.8,1191.2
748.2,1013.3
824.3,978.0
902.1,971.6
974.1,987.4
1044.4,1012.0
1262.7,1038.0
1328.7,1029.2
1387.9,1032.1
1448.3,1043.7
1493.9,1085.7
1153.4,1131.4
1154.0,1213.5
1155.3,1295.9
1156.3,1381.4
1034.3,1432.1
1080.9,1452.6
1126.9,1470.9
1173.1,1462.6
1213.2,1450.0
826.2,1125.6
881.6,1097.9
945.7,1104.8
991.9,1145.0
934.3,1158.4
871.3,1151.9
1255.9,1174.2
1308.6,1143.7
1369.0,1150.7
1408.6,1186.3
1368.1,1201.8
1310.7,1195.9
902.3,1571.2
994.6,1556.7
1068.6,1553.7
1105.1,1568.6
1145.3,1562.2
1200.4,1579.4
1254.3,1605.1
1192.6,1652.2
1132.4,1664.3
1090.5,1662.9
1049.8,1655.0
980.4,1627.8
931.1,1578.3
1060.8,1595.6
1099.6,1602.7
1139.6,1601.9
1229.6,1608.4
1137.8,1606.0
1098.2,1605.8
1059.2,1599.0
