x,y
902.1,953.8
899.1,1074.9
898.1,1191.4
903.4,1310.2
942.0,1423.6
1024.3,1535.6
1138.1,1634.0
1285.3,1721.2
1435.9,1747.1
1576.8,1718.1
1691.2,1644.9
1797.6,1559.5
1884.5,1455.5
1941.3,1332.4
1966.6,1194.5
1968.4,1058.6
1961.9,925.4
1020.7,756.4
1084.8,697.8
1168.9,676.3
1260.6,687.9
1341.3,727.6
1562.1,741.5
1651.6,706.4
1738.4,705.1
1821.7,731.3
1875.2,792.9
1465.5,867.3
1467.4,951.1
1470.7,1033.7
1473.6,1120.1
1323.9,1165.7
1391.9,1192.9
1460.1,1216.2
1528.1,1194.6
1588.5,1172.2
1128.2,865.0
1185.8,826.1
1251.6,832.3
1301.1,882.3
1243.0,886.0
1179.5,878.6
1599.6,888.2
1651.1,842.0
1715.7,841.2
1765.8,883.2
1719.5,891.6
1660.0,893.3
1151.6,1318.0
1267.8,1280.9
1384.5,1277.2
1451.6,1289.5
1525.0,1279.6
1629.8,1286.6
1721.8,1324.8
1629.0,1446.5
1522.3,1494.3
1444.1,1498.3
1371.5,1489.5
1255.0,1436.8
1183.5,1325.4
1382.2,1312.1
1450.3,1318.3
1524.4,1311.4
1691.9,1332.8
1519.9,1448.2
1444.0,1453.4
1373.2,1445.0
