x,y
621.8,755.7
628.0,833.0
645.5,909.3
672.6,987.0
714.4,1071.1
775.8,1147.7
839.3,1214.4
907.1,1262.5
973.5,1273.8
1041.6,1252.4
1106.4,1208.1
1172.0,1148.9
1231.9,1080.5
1270.7,1000.3
1282.1,907.4
1281.0,808.2
1275.2,705.9
657.9,749.4
696.1,727.0
752.7,730.8
807.9,744.4
856.5,760.6
964.0,745.8
1017.5,718.5
1067.6,698.6
1127.6,687.6
1187.0,702.4
910.0,802.5
911.0,858.5
911.1,916.0
911.6,976.5
856.3,992.9
886.7,1008.1
921.2,1017.2
958.3,1001.8
991.1,985.9
719.3,803.4
753.7,799.1
789.4,794.7
823.2,802.7
788.5,814.0
753.8,816.4
1017.7,784.1
1053.1,771.8
1090.1,768.5
1125.2,769.4
1092.1,786.0
1055.9,790.3
839.9,1095.5
878.2,1092.4
913.1,1086.5
935.6,1092.1
960.1,1081.3
1002.4,1083.0
1053.9,1081.9
1007.6,1125.6
968.9,1142.2
941.8,1147.4
917.2,1146.8
881.8,1133.0
858.8,1100.3
913.5,1107.5
936.6,1108.9
961.7,1102.3
1034.9,1088.6
961.1,1103.3
936.3,1107.6
913.7,1106.8
