x,y
183.8,376.1
189.6,413.4
198.5,450.5
208.7,487.3
223.3,527.3
248.2,564.6
281.5,599.0
334.4,627.3
391.5,630.6
438.7,624.7
471.3,605.4
498.1,575.8
523.7,533.1
537.9,476.2
537.8,412.2
529.8,346.5
517.0,285.2
174.5,304.7
193.8,288.2
220.9,283.5
248.3,283.1
272.0,283.4
374.8,260.2
404.7,240.6
433.2,228.6
462.0,226.3
488.9,237.6
335.2,311.8
347.4,341.0
358.8,370.4
369.8,400.8
325.8,434.8
351.4,438.7
376.6,439.1
397.7,426.7
416.8,414.8
206.1,352.5
221.7,333.5
248.2,326.2
276.3,332.8
252.9,345.5
228.1,353.1
397.9,300.9
413.8,282.7
439.3,277.7
461.7,284.1
446.2,294.2
422.2,299.8
313.9,527.4
341.5,495.6
366.0,479.9
390.8,478.5
414.6,467.2
444.3,471.7
470.2,487.7
456.8,505.0
431.7,516.2
404.8,522.9
379.9,526.2
348.8,527.3
330.1,523.2
368.9,500.8
393.6,495.3
418.7,488.3
460.2,488.9
421.1,493.0
395.4,499.5
370.0,502.4
