x,y
364.2,500.6
362.9,533.4
366.1,568.7
378.2,604.4
395.7,639.2
422.2,670.9
455.8,697.6
492.1,721.3
531.4,723.8
572.6,712.0
611.4,687.5
654.5,657.5
695.5,619.7
723.9,571.5
735.0,517.2
733.2,465.3
729.4,413.6
365.5,431.7
379.6,414.4
401.6,406.2
425.8,401.2
446.3,401.2
496.9,384.7
533.6,370.3
569.4,362.9
604.8,368.0
636.8,380.6
473.7,435.7
474.7,459.8
475.0,483.7
475.6,508.7
457.6,542.8
473.3,545.9
491.6,545.7
510.6,536.2
528.9,527.7
394.8,465.9
406.8,451.5
425.0,446.7
444.1,452.7
427.5,460.5
409.4,466.5
535.7,429.1
549.7,413.3
569.5,410.5
591.2,415.0
573.7,423.0
554.2,427.7
463.9,609.0
482.2,595.1
499.1,585.5
510.9,584.7
525.4,577.4
553.1,575.1
586.4,575.0
561.5,594.9
537.9,605.8
522.2,611.6
509.3,613.9
489.7,615.6
474.0,607.6
501.2,596.2
513.0,593.7
528.2,587.6
578.4,577.6
530.3,591.5
515.3,597.1
503.2,598.6
