x,y
811.7,961.3
809.5,1065.8
811.7,1171.4
819.5,1276.1
840.1,1363.9
884.6,1440.0
937.7,1499.0
1003.8,1547.6
1094.7,1558.8
1195.9,1551.7
1303.2,1520.2
1396.4,1481.4
1472.3,1416.3
1519.4,1326.0
1537.3,1214.8
1551.8,1101.4
1565.3,985.9
813.5,853.3
861.3,811.4
917.6,798.8
972.3,798.4
1024.2,813.2
1175.2,811.3
1256.6,792.4
1329.1,799.3
1392.7,821.9
1445.3,866.8
1089.8,920.3
1081.0,975.4
1071.5,1030.2
1063.0,1087.7
1003.2,1156.7
1039.5,1167.2
1074.9,1177.0
1116.7,1164.8
1157.0,1153.9
876.2,952.8
915.4,920.0
964.8,920.2
1003.1,952.5
957.3,965.0
910.4,964.1
1217.8,948.4
1254.9,914.6
1307.0,915.2
1351.1,945.5
1309.3,956.4
1260.8,957.8
943.5,1289.0
989.3,1255.2
1041.5,1246.8
1086.8,1251.7
1143.2,1242.5
1226.0,1250.9
1308.1,1276.8
1228.1,1335.5
1141.4,1361.0
1079.7,1368.3
1030.8,1364.9
984.9,1344.1
967.6,1292.4
1038.0,1272.7
1085.2,1274.9
1141.9,1264.5
1281.2,1280.5
1142.1,1326.4
1083.3,1333.8
1036.0,1330.2
