x,y
379.1,208.3
378.3,243.4
381.2,281.2
390.7,318.6
409.3,355.4
438.5,389.9
475.3,419.9
518.4,445.8
565.7,450.3
610.0,436.4
644.2,405.1
673.1,372.1
695.2,336.6
708.7,299.6
713.7,261.0
711.4,223.2
707.4,186.7
415.5,147.7
437.7,133.6
463.4,128.4
490.2,130.9
512.2,141.9
562.1,133.3
587.9,116.9
614.6,110.1
640.5,113.6
659.6,126.6
539.8,170.6
542.9,198.7
546.2,226.4
549.8,255.0
512.9,272.3
531.6,278.3
551.1,282.7
569.5,274.1
585.4,265.1
444.1,182.8
460.3,173.4
477.2,172.5
494.0,179.3
477.8,181.6
461.2,183.0
581.6,169.5
597.0,158.2
613.4,156.0
629.3,161.8
615.3,165.1
599.6,167.3
478.2,319.6
506.7,308.2
536.9,304.0
554.6,305.4
574.8,299.7
604.1,297.3
630.6,301.8
609.1,339.2
582.9,358.6
561.4,364.3
541.8,364.2
509.9,352.6
488.8,320.8
538.0,315.9
555.8,315.3
576.2,310.6
622.6,305.6
579.7,340.9
558.5,346.7
540.1,346.9
