x,y
270.0,258.3
270.1,297.4
272.9,336.8
279.9,375.8
297.4,413.7
325.1,448.2
356.3,475.6
392.5,496.7
431.2,501.0
467.0,492.4
495.5,469.5
518.9,443.2
537.6,412.7
549.6,380.3
555.4,346.7
557.7,312.1
558.1,276.9
317.1,247.7
335.7,232.1
358.2,225.0
381.0,226.2
402.9,231.8
465.3,229.8
487.0,223.9
506.2,223.2
525.0,227.9
538.0,241.2
436.5,261.1
437.7,286.4
439.2,311.7
440.7,337.6
403.3,349.8
420.5,355.9
437.8,361.4
454.1,355.1
468.1,348.2
345.9,269.2
361.2,260.6
377.1,260.0
389.9,267.6
376.0,271.1
360.5,271.1
472.2,265.4
485.8,257.1
501.5,256.8
513.7,264.5
502.4,266.9
487.8,267.1
365.8,392.3
394.8,383.9
420.5,382.0
436.7,384.5
454.8,380.6
475.7,380.5
493.4,387.2
476.0,407.6
456.2,418.5
437.5,421.9
420.1,421.0
394.2,413.3
374.7,393.6
420.3,392.8
436.8,393.6
455.0,390.2
486.0,389.8
455.2,404.0
436.7,407.7
419.9,406.8
