x,y
-4.5,406.5
-3.4,465.0
-1.2,525.4
0.8,583.3
9.2,639.8
33.6,687.7
68.6,728.7
114.7,764.0
173.7,777.1
236.2,768.0
290.0,731.3
336.1,688.2
369.3,642.2
387.9,588.5
395.8,535.2
398.4,482.8
396.0,432.8
5.3,333.1
35.4,311.6
74.7,305.4
114.7,311.1
151.3,330.0
220.0,334.6
260.8,322.0
300.4,320.0
338.5,325.3
365.3,344.5
189.8,386.7
188.4,422.2
188.0,457.4
187.9,494.7
135.1,524.3
159.0,534.0
184.0,542.8
211.2,535.8
234.2,526.4
44.4,392.9
67.1,382.7
93.5,383.5
120.1,396.2
92.2,398.8
66.6,398.4
245.6,399.9
272.7,389.0
298.7,390.9
321.5,402.0
297.8,405.7
272.5,404.1
78.8,605.4
113.9,585.9
154.2,580.1
181.1,587.0
211.2,581.9
249.8,590.2
283.8,608.4
249.8,652.6
210.6,673.2
178.1,676.4
148.7,673.7
108.1,653.5
92.2,607.5
154.6,601.5
181.8,603.9
212.3,602.6
270.6,611.2
211.8,639.7
180.3,643.7
152.5,641.3
427.3,509.1
425.4,564.9
426.7,620.4
433.7,674.3
452.1,723.5
481.3,766.2
517.8,802.0
558.5,832.7
613.2,842.3
675.0,831.4
731.7,800.6
781.8,763.5
817.3,719.2
835.6,665.9
839.5,610.4
840.2,554.6
838.6,499.1
437.7,461.4
458.2,435.7
491.2,427.7
526.7,433.7
559.9,450.3
639.5,449.9
678.5,433.9
719.5,429.2
758.7,437.9
785.4,463.4
602.6,497.9
597.7,532.5
593.1,566.7
588.8,602.3
545.2,624.7
570.2,634.3
596.4,642.4
624.8,633.6
651.0,625.3
474.1,502.6
496.9,491.9
523.6,493.2
549.7,509.2
522.5,510.4
495.9,509.8
666.6,509.1
695.0,493.1
722.9,493.0
748.4,503.8
723.6,510.0
696.0,511.1
504.8,680.5
535.6,671.1
571.7,669.4
599.6,675.0
633.3,668.0
679.9,670.0
726.9,677.2
684.8,722.1
639.2,745.5
603.0,750.4
572.9,748.0
535.7,727.7
517.0,683.6
573.2,686.1
601.0,688.9
635.4,684.7
712.7,680.8
638.6,719.7
603.5,724.1
574.9,721.2
1022.7,479.6
1023.2,493.0
1024.7,506.3
1027.1,519.1
1031.6,531.3
1039.9,542.3
1051.1,551.6
1064.5,559.4
1078.6,561.9
1091.3,560.4
1102.3,554.5
1112.8,546.3
1122.2,535.6
1128.6,522.0
1132.0,506.8
1133.9,491.3
1134.9,475.6
1031.8,466.8
1039.7,460.8
1050.1,459.2
1060.9,460.0
1070.7,462.7
1091.5,461.4
1101.4,457.5
1111.0,456.0
1120.6,457.6
1128.0,463.3
1081.3,474.0
1082.1,483.1
1082.9,492.1
1083.6,501.5
1070.5,508.6
1076.6,510.5
1082.7,511.8
1088.5,510.1
1093.8,508.4
1043.9,476.7
1050.8,472.8
1058.7,472.8
1065.4,477.3
1058.6,478.8
1050.8,479.0
1096.2,476.2
1102.7,470.9
1110.2,470.7
1116.4,474.0
1111.2,476.8
1103.8,477.2
1058.3,526.2
1068.2,522.9
1077.0,521.1
1082.7,522.3
1089.1,520.8
1097.0,522.5
1104.3,525.1
1097.3,532.0
1089.8,535.2
1082.9,535.9
1076.7,535.5
1067.7,532.7
1062.2,526.5
1076.6,525.8
1082.5,526.3
1089.0,525.6
1101.3,525.6
1089.0,528.2
1082.4,528.9
1076.4,528.3
