x,y
781.2,872.9
785.0,976.7
799.2,1081.5
822.3,1183.6
863.6,1282.1
920.6,1371.1
976.7,1445.5
1042.0,1500.9
1128.6,1514.6
1224.6,1494.3
1311.6,1430.5
1388.3,1345.2
1446.9,1251.9
1484.1,1155.1
1503.2,1057.4
1514.7,958.2
1519.9,855.2
839.7,845.1
879.5,805.2
937.8,787.4
1000.2,790.5
1060.4,802.5
1201.5,793.9
1269.9,775.2
1331.6,770.6
1394.6,787.0
1438.9,828.6
1132.5,866.4
1129.0,936.5
1125.3,1007.2
1122.3,1079.8
1042.0,1118.4
1082.2,1134.9
1126.6,1148.8
1174.3,1134.1
1217.4,1118.9
908.6,887.8
949.1,865.1
995.0,863.0
1033.5,885.6
992.1,895.5
946.4,898.4
1241.6,875.6
1283.1,851.1
1329.2,851.9
1366.8,872.4
1330.4,884.1
1285.8,883.1
976.4,1253.3
1033.6,1235.5
1091.0,1225.3
1131.0,1235.3
1179.2,1223.7
1242.8,1229.4
1304.9,1244.0
1243.0,1290.2
1178.8,1313.2
1128.1,1319.6
1084.1,1314.9
1030.1,1295.7
999.0,1258.6
1089.7,1260.8
1131.3,1265.0
1180.7,1258.0
1282.4,1250.3
1176.3,1261.5
1127.5,1267.7
1086.2,1262.7
