x,y
343.5,1403.8
348.8,1569.0
380.1,1751.9
436.4,1907.1
506.3,2035.3
593.5,2139.4
666.2,2231.8
710.8,2319.7
809.9,2347.0
913.5,2330.4
1056.0,2249.3
1171.1,2153.0
1258.7,2041.5
1326.5,1928.2
1378.2,1803.2
1421.4,1674.7
1464.1,1546.5
267.5,1261.9
342.1,1222.3
406.6,1208.5
465.1,1207.6
515.1,1241.0
683.4,1207.8
822.7,1153.5
970.4,1138.2
1121.4,1167.4
1232.4,1230.5
617.0,1331.7
605.8,1431.4
592.7,1526.5
583.1,1624.6
550.9,1708.2
581.7,1719.2
620.9,1730.5
691.4,1698.8
766.2,1668.5
395.0,1376.0
440.1,1334.2
498.6,1329.7
558.8,1366.7
491.2,1372.0
428.3,1380.1
793.1,1347.9
846.0,1288.7
909.3,1279.4
982.6,1314.9
909.5,1327.1
846.7,1335.2
561.3,1844.6
562.5,1814.7
622.5,1799.0
670.9,1804.6
738.9,1788.4
891.6,1779.7
1077.4,1784.5
944.8,1942.2
811.9,2034.0
738.6,2057.3
680.7,2054.7
609.5,1989.0
589.8,1853.8
648.1,1846.2
695.8,1846.4
767.5,1829.4
1047.1,1803.9
801.4,1948.5
725.9,1971.3
673.9,1969.1
