x,y
460.2,655.4
456.1,726.3
456.9,799.8
465.2,867.7
489.1,926.5
531.6,969.1
587.7,996.6
656.5,1022.1
735.9,1030.0
805.6,1020.6
849.2,980.2
879.6,927.0
894.0,865.2
900.8,796.7
901.9,736.7
898.1,680.9
887.3,630.7
529.9,550.2
559.1,527.1
595.2,515.4
635.3,519.8
670.3,533.3
774.5,530.2
802.9,520.4
829.4,516.8
852.4,523.6
865.1,543.3
730.7,600.9
743.8,642.2
757.3,682.6
771.1,723.8
705.7,763.5
734.1,771.8
761.7,779.0
784.0,770.4
799.1,759.5
575.7,623.0
601.5,610.5
628.6,609.7
650.7,618.8
627.5,625.7
602.3,627.5
776.1,617.5
801.7,608.3
826.6,608.9
842.8,618.7
826.6,622.5
802.8,622.2
666.8,858.4
710.7,834.1
746.3,826.3
768.8,830.9
789.5,824.4
809.6,831.6
823.6,847.6
814.1,869.3
795.0,880.0
773.3,883.3
750.7,882.6
714.5,875.9
681.6,857.6
746.6,850.1
768.5,849.4
789.4,847.8
815.2,849.3
791.4,852.6
769.9,856.4
748.3,856.1
100.2,909.6
100.0,914.7
100.3,919.8
100.9,924.8
102.4,929.5
104.9,933.6
108.3,936.9
112.1,939.5
116.9,940.5
121.9,940.1
126.7,938.2
131.1,935.5
134.7,931.8
137.0,927.2
138.5,922.1
139.5,917.0
140.1,911.8
102.8,904.6
105.4,902.3
108.8,901.8
112.3,902.4
115.5,903.8
122.0,904.0
125.8,902.9
129.6,902.8
133.3,903.9
135.9,906.4
118.5,908.1
118.1,911.2
117.7,914.3
117.3,917.5
113.4,920.2
115.3,920.9
117.3,921.6
119.5,921.1
121.5,920.7
106.4,908.4
108.7,907.1
111.3,907.3
113.4,909.1
111.0,909.4
108.4,909.3
124.1,909.6
126.5,908.0
129.2,908.2
131.4,909.7
129.3,910.4
126.6,910.3
109.8,926.9
112.5,925.5
115.3,924.9
117.1,925.4
119.3,925.1
122.4,926.2
125.5,927.8
122.3,929.9
119.2,930.7
116.9,930.8
114.8,930.5
112.2,929.4
111.0,927.0
115.2,926.6
117.1,926.9
119.3,926.9
124.2,927.8
119.3,928.2
117.0,928.3
115.0,928.0
382.2,807.6
382.4,814.8
383.1,822.1
384.5,829.0
387.2,835.4
391.7,840.8
397.2,845.1
403.5,848.3
410.3,849.1
416.7,847.9
422.1,844.4
426.8,840.0
430.4,834.6
432.7,828.3
434.0,821.7
434.8,815.0
435.1,808.3
387.9,801.4
391.7,798.1
396.9,797.1
402.1,797.7
406.8,799.6
415.4,799.5
420.1,797.8
424.7,797.4
429.2,798.6
432.1,801.9
411.3,805.0
411.4,809.4
411.6,813.7
411.8,818.2
405.4,821.8
408.2,822.7
411.1,823.5
413.9,822.8
416.4,822.0
393.6,806.0
396.7,804.2
400.3,804.3
403.3,806.6
400.2,807.2
396.5,807.1
417.5,806.8
420.7,804.5
424.2,804.6
426.8,806.5
424.4,807.4
421.0,807.4
399.5,830.9
404.1,829.0
408.2,828.1
410.8,828.8
413.7,828.2
417.3,829.2
420.6,831.0
417.3,834.3
413.7,835.6
410.7,835.9
407.8,835.6
403.7,834.2
401.2,831.0
408.1,830.4
410.8,830.7
413.7,830.4
419.1,831.2
413.6,832.2
410.7,832.5
408.0,832.3
