x,y
271.9,244.3
271.4,256.4
272.3,268.8
274.4,280.4
278.6,290.6
285.2,298.9
293.4,304.7
303.6,307.5
314.8,308.7
325.1,308.9
333.2,306.2
340.1,300.5
345.1,292.2
348.5,281.7
350.9,270.8
352.4,260.1
352.8,249.9
282.8,228.6
288.9,222.2
297.3,219.6
305.6,220.1
312.6,222.9
325.6,224.1
332.5,223.3
339.5,224.8
346.0,228.7
349.6,235.7
319.4,230.6
319.7,234.9
320.2,239.2
320.7,244.0
309.5,253.5
314.1,254.3
318.8,255.2
323.3,255.1
327.1,255.0
291.3,234.4
296.4,231.5
301.9,231.9
306.8,234.8
301.6,235.3
296.0,235.2
327.8,237.6
333.3,235.4
338.5,236.4
342.3,239.9
338.6,239.8
333.4,238.9
299.8,273.0
307.1,265.5
314.1,262.6
318.1,263.9
322.4,263.7
327.7,267.9
331.6,275.5
327.1,278.7
321.8,279.1
317.1,278.8
312.7,278.2
306.0,276.5
302.5,272.6
313.8,267.0
317.8,267.3
322.1,268.0
329.1,274.8
321.8,274.1
317.3,273.8
313.2,273.2
83.9,309.9
84.3,322.2
85.6,334.7
88.1,346.7
93.4,357.7
101.8,366.9
112.0,374.0
124.3,378.5
136.3,380.1
146.5,378.8
153.8,373.8
160.1,366.3
165.1,356.6
168.3,345.3
169.9,333.8
170.2,323.3
169.4,313.1
98.7,294.8
105.7,289.2
114.4,287.2
123.1,287.9
130.6,291.0
144.8,291.8
151.1,290.3
157.5,290.9
163.7,293.6
167.8,299.4
138.9,299.3
140.3,304.3
141.8,309.4
143.3,314.9
130.2,323.3
135.6,324.5
140.9,325.7
145.3,325.0
149.0,324.3
108.0,302.6
113.6,299.9
119.2,300.3
124.4,303.2
119.1,303.6
113.6,303.3
146.8,305.0
152.1,302.6
157.2,303.2
161.3,306.2
157.7,306.5
152.6,306.0
116.1,341.9
125.9,334.5
135.3,331.6
140.3,332.9
145.4,332.4
151.3,336.2
154.8,343.5
150.8,350.5
145.3,352.8
139.6,352.9
134.1,352.3
124.9,349.3
119.1,342.0
134.8,336.3
140.0,336.7
145.1,336.9
152.3,343.5
144.8,346.9
139.4,347.1
134.1,346.6
537.0,277.3
536.7,286.0
537.3,294.7
538.9,303.3
541.7,310.9
546.0,317.2
551.1,322.0
556.9,325.6
564.7,326.5
573.7,325.7
582.9,322.8
591.6,318.6
598.6,312.4
603.3,304.3
605.9,294.9
607.4,285.4
608.5,275.9
537.9,264.8
541.3,259.6
546.4,257.4
551.9,257.3
556.9,259.2
568.1,258.3
575.2,255.8
582.8,255.5
590.1,257.8
595.5,262.7
562.6,267.9
561.6,273.4
560.6,278.7
559.6,284.2
554.6,290.5
557.8,291.4
561.2,292.1
565.2,291.1
569.0,290.1
543.9,271.7
547.1,268.7
551.6,268.6
555.4,271.5
551.3,272.5
546.8,272.8
573.6,270.7
577.9,267.3
582.8,267.3
587.2,269.8
583.0,271.2
578.2,271.4
550.9,303.7
554.3,300.2
558.4,298.4
561.6,299.0
565.5,298.1
571.9,299.8
578.9,302.6
572.3,306.6
566.2,308.2
561.9,308.6
558.4,308.5
554.4,307.2
552.8,303.6
558.6,301.6
561.9,301.8
565.8,301.3
576.5,302.7
566.0,303.9
561.9,304.3
558.6,304.2
732.4,271.0
731.9,285.9
732.8,301.1
735.0,315.6
739.6,329.0
747.2,340.6
756.6,349.9
768.4,356.6
781.9,358.5
795.1,356.7
806.0,349.5
815.2,339.5
822.2,327.5
826.8,314.0
829.6,300.2
831.4,286.2
831.9,272.3
743.3,257.5
750.9,251.0
760.7,249.1
770.5,250.4
778.9,254.2
795.2,254.1
804.2,250.9
813.2,250.5
821.6,253.4
826.7,260.3
786.9,264.9
786.9,274.3
786.9,283.6
787.0,293.2
774.1,299.8
779.7,302.0
785.4,303.9
791.2,302.5
796.2,300.8
753.1,267.3
759.2,263.7
766.1,264.1
771.8,268.5
765.6,269.4
758.7,269.3
798.9,269.3
805.4,265.2
812.0,265.5
816.9,269.3
812.3,270.9
805.8,270.7
761.6,318.9
770.6,314.6
779.1,313.0
784.6,314.6
790.8,313.5
798.2,315.8
804.4,320.1
797.7,327.4
790.3,330.1
783.6,330.5
777.5,329.7
769.3,326.4
