x,y
360.2,283.0
359.3,313.8
362.2,346.4
370.5,379.3
385.9,413.4
408.7,444.1
434.6,473.6
465.3,497.2
500.2,502.2
535.2,490.5
566.8,459.9
599.1,426.6
624.2,393.9
642.1,359.5
655.2,325.4
661.6,294.6
664.0,263.6
382.0,229.9
402.2,211.8
435.0,206.3
470.0,212.1
497.7,228.4
508.1,228.1
541.1,212.9
576.9,207.1
611.0,216.8
631.0,238.0
503.0,257.5
502.9,273.7
503.0,289.6
503.3,307.1
475.2,347.5
489.2,349.8
503.0,350.8
517.6,349.8
531.3,347.4
411.2,258.2
427.9,247.8
448.6,248.3
465.2,262.4
448.8,266.5
427.5,267.4
542.1,260.9
559.1,246.5
578.6,248.1
594.0,258.1
579.8,266.3
559.7,266.3
462.9,425.4
480.8,408.9
497.4,395.9
507.2,400.2
517.8,396.2
534.8,407.2
549.4,421.9
535.2,433.8
520.1,438.3
508.9,439.4
497.2,438.5
480.8,434.8
473.9,423.8
497.2,415.5
507.2,415.9
518.2,415.7
540.4,420.5
517.9,413.8
507.0,414.9
497.1,413.6
