x,y
117.2,318.3
122.1,347.3
129.6,375.8
140.1,404.1
156.4,430.0
178.3,453.2
202.2,473.2
226.5,489.8
252.9,491.8
279.3,484.3
305.4,465.8
330.6,445.9
349.7,421.6
361.6,393.7
368.1,363.1
370.4,334.8
370.9,306.9
134.1,299.7
145.5,285.7
165.6,281.2
188.3,285.0
209.0,295.2
237.0,297.1
257.7,288.2
281.3,284.5
304.4,287.9
321.7,300.1
228.2,324.4
228.6,342.3
228.9,359.5
229.6,377.3
212.5,393.7
224.0,396.0
235.1,397.6
245.8,394.1
256.3,390.5
162.7,321.9
173.6,315.1
188.5,315.9
200.8,326.2
189.2,329.6
173.9,329.3
260.3,325.8
270.3,315.7
285.7,315.3
299.8,321.1
288.0,327.8
273.0,329.5
208.0,430.5
220.2,423.7
232.9,418.1
240.9,420.1
249.4,417.2
265.0,419.5
282.2,423.0
269.3,439.6
256.3,448.0
247.2,450.0
238.3,449.7
224.5,445.4
214.9,429.7
234.9,427.4
242.5,427.7
251.4,425.8
274.3,424.3
253.8,434.8
244.7,436.7
236.7,436.1
