x,y
72.5,187.2
76.0,212.3
85.1,237.2
98.9,263.0
115.6,289.0
137.4,316.0
162.4,341.9
191.2,362.7
218.5,366.2
241.1,359.9
260.3,345.5
279.7,326.2
299.9,301.0
312.5,270.2
316.1,232.3
314.1,193.1
309.8,154.3
72.1,160.4
80.0,145.5
96.1,139.9
114.7,138.8
132.1,141.8
176.1,131.7
199.7,117.5
224.8,111.2
250.1,114.6
272.1,126.6
158.4,168.5
161.9,190.8
164.9,212.8
168.0,235.6
153.2,252.3
165.8,254.8
178.7,255.8
191.7,248.4
204.8,241.6
94.8,186.1
104.1,175.7
120.2,172.6
137.6,178.7
123.8,185.9
107.9,190.1
199.6,166.0
213.4,152.4
230.7,149.8
247.3,153.7
235.1,162.7
217.8,166.3
154.5,295.7
164.7,288.0
176.9,280.3
188.2,280.7
199.2,275.2
221.3,275.0
244.7,275.8
229.2,295.9
212.1,306.1
199.3,310.1
187.6,311.2
172.7,307.9
162.6,295.5
180.3,291.4
191.4,290.1
202.8,285.7
236.5,278.4
204.8,289.3
193.2,292.8
181.8,293.1
