x,y
201.4,363.8
192.9,411.3
185.9,457.8
187.7,503.0
199.9,547.0
225.6,587.4
262.0,619.8
304.6,644.2
344.6,652.1
377.0,644.8
401.0,621.3
425.0,591.7
446.8,556.7
466.1,518.7
480.2,482.9
491.7,446.6
500.2,409.4
270.4,352.1
298.7,337.2
328.7,334.8
357.0,341.4
384.7,352.5
445.4,359.9
468.3,357.9
488.7,360.2
507.4,369.0
515.3,387.8
412.5,381.8
410.5,409.8
409.0,438.3
406.9,467.6
361.0,471.6
376.6,481.6
392.7,490.8
407.8,487.0
420.5,482.4
297.5,376.6
317.4,371.4
335.9,373.3
351.2,382.2
334.0,383.9
316.2,381.1
441.3,397.3
460.7,394.2
477.2,397.8
488.1,407.0
475.8,407.7
459.7,404.0
296.2,514.9
335.0,505.0
368.3,506.0
382.6,511.7
397.2,510.4
413.3,518.7
421.4,535.6
403.3,563.0
384.1,572.6
368.3,572.6
351.7,568.7
323.3,552.1
305.4,517.7
363.9,519.5
378.8,523.1
393.5,523.7
413.8,536.4
386.6,550.6
371.4,550.9
355.7,547.3
