x,y
791.4,253.0
790.6,278.4
791.0,304.5
793.1,329.9
800.4,355.4
816.6,379.2
842.3,400.2
876.1,416.3
908.5,419.6
935.5,413.3
954.2,396.9
967.9,376.1
978.2,352.1
983.6,325.3
987.1,298.3
988.1,271.1
985.9,243.4
823.7,240.3
840.3,229.9
860.3,227.8
880.3,230.6
897.2,237.8
911.5,235.4
928.5,225.4
945.7,221.2
963.4,222.8
976.6,232.7
906.6,247.7
909.4,264.4
912.2,281.3
914.8,299.1
886.3,312.1
898.9,315.9
911.5,319.0
922.3,314.9
931.9,310.7
842.4,252.2
854.2,245.9
865.9,245.6
877.7,252.6
866.7,253.6
854.9,254.2
927.7,250.0
939.9,241.3
951.0,240.7
960.7,246.1
952.2,249.0
941.2,249.6
855.4,346.1
877.7,338.6
897.4,335.4
911.1,337.9
925.7,334.5
941.7,336.5
953.8,342.7
942.1,360.0
927.5,368.7
911.8,371.0
896.9,370.1
876.4,363.4
863.1,346.8
896.8,344.7
910.8,345.5
925.6,343.5
947.9,343.6
925.6,355.2
910.3,357.4
896.0,356.3
