x,y
321.8,185.0
318.4,206.1
315.9,227.3
315.5,246.9
321.3,266.2
333.5,282.8
348.7,296.9
366.7,309.7
385.0,314.9
400.0,312.7
411.4,300.6
423.5,285.9
436.8,270.1
448.8,252.1
457.3,232.6
463.4,212.0
467.4,191.0
351.8,168.4
368.7,166.1
384.4,168.6
399.3,173.2
412.3,179.7
440.4,179.7
451.6,174.0
461.6,170.7
471.4,169.8
477.5,174.0
424.4,194.2
424.4,210.3
424.6,226.4
424.7,242.7
399.0,244.3
407.8,249.3
416.1,252.9
423.9,250.3
430.3,247.0
365.1,187.3
376.9,184.3
387.7,185.5
394.8,192.4
386.0,193.7
375.4,192.5
437.2,194.2
446.2,187.8
455.3,187.8
460.8,192.2
455.1,196.1
446.4,196.2
366.2,260.6
385.4,261.0
401.5,262.5
408.9,265.3
417.1,263.7
423.8,264.2
428.5,264.9
420.2,277.6
411.4,283.9
402.8,284.5
394.1,282.7
379.8,274.8
372.0,262.8
398.8,268.2
406.9,270.0
414.8,269.3
424.9,266.2
413.4,273.2
405.0,274.1
396.7,272.3
454.9,74.3
455.6,90.5
457.7,106.8
461.1,122.2
467.2,136.3
477.0,147.9
489.6,156.7
504.2,162.5
519.5,163.8
532.7,162.6
542.9,157.0
551.9,148.8
559.5,137.5
564.9,123.8
568.4,108.7
570.6,93.3
571.3,77.8
468.1,56.0
477.2,48.2
489.0,45.8
500.9,46.7
511.6,50.2
532.6,50.5
542.5,47.2
552.2,46.8
561.7,49.5
568.0,57.1
522.6,61.8
523.5,71.8
524.6,81.7
525.6,92.0
509.8,100.9
516.5,102.8
523.3,104.5
529.6,103.0
535.0,101.3
480.9,65.7
488.3,60.8
496.9,61.0
503.9,66.5
496.6,67.8
488.0,67.9
536.4,67.2
543.5,61.7
551.5,62.1
557.2,67.0
552.2,69.0
544.4,68.7
495.8,123.8
506.8,118.2
516.5,115.6
522.5,117.1
528.9,115.9
536.6,119.1
543.1,124.4
536.6,130.3
529.2,132.5
522.2,133.0
515.6,132.4
506.0,129.9
499.9,123.8
516.0,121.0
522.2,121.6
528.7,121.2
539.9,124.5
528.7,124.7
522.0,125.2
515.7,124.7
