x,y
778.8,525.8
779.0,549.7
780.3,573.4
784.4,596.7
797.3,618.5
817.0,636.9
842.2,651.0
869.4,660.9
892.5,662.2
908.9,655.9
917.9,640.5
926.0,623.2
932.7,604.1
937.4,583.6
941.0,562.7
942.7,541.8
941.2,520.7
818.8,500.6
832.1,489.6
849.1,484.3
867.1,485.6
883.4,490.7
912.9,489.4
922.5,483.4
931.2,481.5
940.0,483.5
945.2,491.2
901.0,512.3
905.1,526.0
909.7,539.6
914.1,553.9
887.7,570.7
896.5,572.9
904.9,574.9
911.7,572.7
917.3,569.6
843.1,519.0
853.8,513.3
863.8,512.7
870.9,518.2
863.9,521.2
853.9,521.8
911.1,516.3
919.3,510.3
928.0,510.1
932.9,515.1
928.4,518.6
920.2,518.8
862.0,606.4
880.7,599.5
895.4,596.1
903.6,598.2
911.2,595.7
917.9,598.5
920.2,603.8
916.7,614.3
909.8,619.1
902.2,620.7
893.2,620.1
878.9,616.2
868.0,606.3
894.1,604.8
902.3,605.3
909.9,603.9
917.4,604.6
909.4,607.1
902.0,608.8
893.6,608.4
