x,y
483.9,128.1
484.3,143.2
485.8,158.6
489.6,173.1
497.6,186.0
509.9,196.6
525.4,204.2
542.2,209.3
556.2,210.8
566.4,208.9
572.4,202.5
578.1,193.9
582.6,183.0
585.9,170.1
588.0,156.7
589.1,143.6
588.5,130.7
511.1,111.0
520.4,105.1
531.0,103.3
541.4,104.8
550.9,108.2
568.9,108.9
575.5,107.0
581.7,106.9
587.7,109.6
591.1,116.0
561.1,119.2
563.5,126.8
566.1,134.2
568.7,142.1
552.9,151.2
558.6,152.8
564.1,154.3
568.3,153.4
571.8,152.2
523.5,121.0
530.4,117.8
537.1,118.0
542.2,122.2
537.1,123.2
530.4,123.0
568.1,124.0
573.8,120.4
579.4,121.1
583.1,124.9
579.9,126.1
574.5,125.6
537.9,171.6
550.0,165.5
559.0,163.1
563.8,164.6
568.3,163.7
572.4,167.2
574.2,173.2
572.1,177.7
568.3,179.2
563.5,179.4
558.2,178.8
549.3,176.7
541.6,171.5
558.2,168.7
563.1,169.2
567.6,169.2
572.1,172.9
567.7,172.0
563.1,172.2
558.1,171.8
894.3,238.3
893.2,252.2
893.3,266.4
894.6,280.3
897.9,293.0
903.6,304.2
910.4,313.0
918.4,319.9
931.4,322.0
946.9,319.7
962.5,312.8
975.3,304.1
984.2,293.2
989.5,280.4
991.7,267.0
993.4,253.8
994.7,240.6
895.8,222.9
901.2,216.8
908.6,214.9
916.0,216.4
922.9,220.5
938.1,220.7
948.1,217.5
958.9,217.4
968.9,220.6
975.7,227.4
929.9,232.2
927.6,240.0
925.3,247.6
923.1,255.6
916.1,263.9
920.6,265.7
925.3,267.4
931.2,266.3
936.7,265.1
903.4,233.5
908.2,230.3
914.2,230.8
919.3,235.2
913.4,235.7
907.4,235.3
945.2,236.5
951.1,232.5
957.6,232.9
963.6,236.6
957.6,237.9
951.1,237.7
909.2,282.0
913.2,277.1
919.6,275.3
924.7,276.8
931.4,275.9
941.3,278.6
951.8,283.6
941.6,291.6
931.7,294.8
924.6,295.2
918.9,294.4
912.9,290.6
911.8,282.2
919.8,280.3
925.0,281.0
931.8,280.7
948.3,283.8
932.2,288.1
925.2,288.6
919.9,287.8
58.7,312.4
59.2,323.5
60.4,334.6
62.8,345.2
68.0,355.0
76.7,363.3
87.9,369.8
100.0,375.0
110.7,376.6
119.3,374.4
125.6,368.7
131.8,362.2
137.0,354.3
140.5,344.9
142.4,335.0
143.0,325.3
142.9,315.6
75.7,304.1
82.9,299.2
92.0,297.7
101.1,298.9
109.3,302.1
123.0,302.5
129.0,300.5
135.0,300.0
140.5,301.8
143.6,306.7
116.7,311.1
117.9,316.5
119.4,321.8
120.8,327.5
108.5,333.7
113.1,334.9
117.6,336.0
121.4,335.1
124.7,334.0
85.9,311.3
91.7,309.1
97.2,309.3
101.7,312.6
97.0,313.3
91.5,313.1
123.4,313.4
128.1,310.4
132.8,310.8
136.3,313.3
133.1,314.6
128.4,314.5
96.4,347.6
105.6,343.6
113.5,341.8
117.2,342.9
120.9,342.1
125.0,344.3
127.1,348.1
124.1,354.2
120.2,356.8
116.0,357.3
111.9,356.9
104.4,354.1
99.1,347.6
112.9,345.7
116.7,346.1
120.5,345.8
125.1,348.1
120.0,351.4
116.0,351.9
112.1,351.5
351.6,234.7
351.7,248.2
353.1,261.7
355.3,274.7
359.9,286.5
367.4,296.4
376.9,304.1
388.0,309.5
400.4,311.2
412.3,310.2
422.3,305.3
431.2,298.0
438.4,288.4
443.1,276.6
445.9,263.9
447.7,251.0
448.4,238.2
361.0,221.5
367.8,214.6
377.4,212.3
387.1,213.1
395.7,216.5
411.6,216.8
420.3,214.2
429.2,214.1
437.6,217.1
442.9,224.1
403.9,226.0
404.0,233.8
404.2,241.5
404.4,249.5
392.4,256.9
397.7,258.5
403.2,260.0
408.6,258.8
413.4,257.5
371.5,228.6
377.3,225.1
384.0,225.3
389.6,229.5
383.6,230.4
376.9,230.3
415.6,230.5
421.7,226.5
428.1,226.9
433.0,230.7
428.4,232.0
422.1,231.7
381.6,275.3
389.9,270.6
397.8,268.6
402.7,270.0
408.4,269.0
415.2,271.7
421.4,276.3
415.0,281.6
408.3,283.5
402.3,283.8
396.8,283.2
389.1,280.9
384.7,275.4
397.5,273.0
402.5,273.5
408.2,273.3
418.5,276.3
408.1,277.3
402.3,277.7
397.1,277.1
