x,y
283.2,152.3
285.5,177.3
290.6,201.1
296.3,224.1
302.8,247.3
311.7,269.0
321.6,287.9
332.7,304.8
350.5,310.9
376.6,308.2
404.4,293.7
431.1,274.2
449.4,251.7
459.0,225.6
461.9,198.5
462.8,171.0
462.0,143.6
275.9,128.8
283.6,117.9
296.4,115.9
310.1,119.3
324.2,126.2
355.1,125.4
371.6,117.3
389.2,114.4
407.4,116.4
422.6,126.8
340.6,150.2
338.4,168.5
336.2,187.0
334.1,205.9
323.3,216.1
331.4,220.9
340.5,224.6
351.5,221.9
361.5,218.7
290.7,151.8
297.6,145.5
309.4,146.3
319.4,155.2
308.7,158.0
297.6,157.4
373.9,154.5
384.3,145.6
397.4,145.3
409.1,151.7
398.8,157.1
386.1,157.6
312.9,250.4
320.6,244.2
330.2,241.7
340.3,245.4
353.0,242.8
371.3,246.2
390.3,252.6
371.2,262.4
351.9,266.9
338.1,267.4
327.3,265.5
319.1,259.9
316.9,251.7
330.4,252.3
341.0,254.1
353.9,253.4
383.4,253.2
351.6,253.6
338.6,254.3
328.3,252.4
