x,y
183.3,158.1
202.3,236.5
231.3,307.9
267.8,370.3
310.4,420.9
354.8,460.5
397.7,491.5
440.9,516.6
494.2,518.3
543.4,505.6
588.6,472.0
627.2,431.9
657.7,379.8
674.5,319.4
684.7,252.1
697.2,181.7
707.6,109.8
201.8,109.5
237.6,86.1
287.2,87.7
336.0,99.7
379.9,120.2
497.6,110.3
546.3,82.5
595.8,61.9
640.2,56.4
675.1,69.0
437.7,174.1
441.3,223.3
444.3,272.4
447.8,320.9
411.1,345.1
435.9,351.9
460.3,355.5
483.3,343.5
505.4,329.0
267.4,176.1
296.2,157.3
338.7,156.5
374.5,178.4
341.9,193.2
299.9,196.1
520.2,177.9
550.5,146.0
592.4,140.3
625.8,149.9
601.6,176.3
560.1,184.4
409.3,414.1
436.5,405.3
457.0,396.4
478.9,399.2
502.4,390.7
533.3,391.0
562.1,391.6
542.6,414.7
520.0,432.2
494.0,439.2
470.9,441.1
445.8,434.5
425.0,415.3
460.4,411.5
481.7,411.2
505.9,405.2
545.6,397.0
511.8,407.7
487.3,415.0
464.5,414.0
