x,y
1260.4,207.1
1259.9,225.1
1260.9,243.3
1263.5,261.7
1266.7,280.7
1273.3,299.3
1281.4,316.2
1291.7,331.5
1309.8,337.1
1332.2,334.5
1355.5,323.8
1375.1,309.2
1390.1,291.6
1398.9,270.9
1401.9,248.7
1403.1,226.8
1404.6,204.9
1261.1,191.7
1265.7,183.0
1274.7,180.3
1284.9,181.7
1294.4,185.6
1316.3,184.5
1330.4,179.7
1344.6,178.8
1358.2,182.0
1369.4,189.6
1304.2,201.5
1301.7,214.1
1299.2,226.7
1296.8,239.9
1289.3,248.8
1294.9,252.4
1301.6,255.2
1310.4,252.3
1318.7,249.5
1271.4,205.8
1277.4,202.4
1284.6,202.1
1291.9,204.9
1284.3,206.7
1277.2,207.1
1329.4,204.4
1336.4,201.1
1344.1,201.4
1351.8,204.3
1344.2,205.9
1336.7,205.9
1283.4,274.5
1289.0,270.7
1297.5,269.8
1304.3,271.6
1313.5,269.9
1327.2,270.8
1343.0,274.2
1328.1,285.2
1314.3,290.0
1304.3,291.1
1296.9,290.1
1288.9,285.7
1287.0,275.4
1297.5,275.1
1304.5,276.0
1313.8,274.9
1338.5,275.0
1314.0,281.9
1304.5,283.1
1297.4,282.0
1390.1,712.3
1388.4,734.5
1389.2,757.7
1391.5,781.0
1395.7,803.5
1403.7,824.5
1412.2,842.0
1423.6,855.7
1443.7,860.7
1468.6,858.3
1495.0,848.9
1516.8,836.1
1533.5,819.2
1543.0,798.3
1547.2,774.6
1549.2,750.6
1551.4,726.7
1388.9,697.2
1396.1,689.6
1407.4,689.6
1418.7,694.5
1428.6,701.3
1451.9,702.9
1469.4,699.1
1487.2,698.2
1504.4,702.2
1518.2,712.2
1438.0,715.5
1433.4,727.7
1428.4,740.0
1423.7,753.0
1415.9,764.7
1422.3,768.3
1429.3,771.2
1438.8,769.7
1448.1,767.7
1400.8,713.1
1407.9,710.3
1416.7,710.8
1424.7,716.0
1415.5,717.3
1406.8,716.9
1466.6,720.5
1476.0,717.0
1485.9,718.8
1495.6,723.1
1485.4,724.8
1475.5,723.6
1411.4,797.2
1415.2,791.6
1423.3,789.1
1429.6,791.7
1437.8,790.5
1450.9,795.1
1467.1,802.0
1450.4,807.6
1438.0,809.1
1429.2,809.1
1422.5,807.8
1415.8,804.8
1414.8,797.5
1423.7,796.4
1430.0,797.6
1438.5,797.5
1460.4,801.4
1438.3,798.3
1429.8,798.4
1423.7,797.2
1590.3,61.0
1593.0,73.3
1597.1,85.4
1602.4,96.9
1609.2,107.7
1618.0,117.4
1628.0,125.6
1639.4,131.8
1651.7,131.8
1663.7,127.5
1673.9,118.9
1682.5,107.9
1689.0,95.0
1691.9,80.5
1690.9,65.2
1688.4,49.9
1685.1,34.9
1590.3,48.6
1593.6,41.3
1600.5,37.8
1608.4,36.3
1616.0,37.2
1632.9,31.6
1640.9,25.3
1649.9,22.0
1659.6,21.8
1668.2,25.7
1627.2,45.3
1628.9,54.3
1630.6,63.2
1632.4,72.4
1624.7,79.6
1630.2,80.5
1636.1,80.8
1641.7,77.1
1647.0,73.8
1600.8,55.7
1604.9,51.1
1611.1,49.6
1617.8,51.5
1612.1,53.9
1606.1,55.7
1642.8,44.2
1647.8,38.4
1654.1,36.6
1660.4,37.9
1655.8,40.9
1649.6,42.9
1620.7,96.9
1625.6,91.6
1632.9,88.3
1638.9,88.0
1645.6,84.9
1655.9,83.5
1666.3,84.2
1660.5,97.0
1652.1,104.3
1644.8,107.1
1638.3,108.1
1629.3,105.7
1623.9,96.8
1634.1,92.4
1640.0,91.4
1646.9,88.9
1663.6,85.8
1649.9,97.9
1642.8,100.7
1636.5,101.4
156.3,801.3
154.5,820.1
155.0,840.0
158.4,859.9
165.0,879.6
173.9,897.3
184.4,912.2
195.5,925.4
214.4,930.1
238.0,926.9
262.3,917.0
284.6,903.8
301.8,886.8
310.9,865.2
314.1,841.8
316.8,819.2
318.4,797.2
154.5,776.1
162.0,768.0
171.5,765.2
181.5,765.3
190.7,768.4
221.0,764.9
238.4,760.2
255.3,759.4
271.1,763.2
283.9,771.6
204.3,785.9
201.1,796.1
197.8,806.0
194.5,816.7
185.0,831.5
192.5,833.7
200.4,835.3
210.0,832.5
219.4,830.3
164.9,795.7
172.0,790.8
181.1,789.9
190.3,793.4
180.6,795.4
171.7,796.3
234.0,790.3
244.3,785.3
254.8,785.5
265.3,788.5
254.6,790.4
244.2,790.9
179.9,862.8
183.2,850.8
192.6,845.3
200.5,846.5
210.7,843.9
229.7,848.1
250.0,857.7
232.9,874.3
215.0,882.0
204.0,884.0
195.0,883.8
185.4,878.2
184.5,862.8
194.1,854.6
202.0,854.3
212.2,853.0
244.5,858.3
214.3,869.9
203.7,871.6
195.5,871.3
683.3,278.5
683.2,295.9
684.6,312.7
688.2,329.3
694.7,345.2
704.9,359.8
716.9,372.4
729.3,384.5
747.3,388.3
768.3,384.6
790.3,374.8
810.7,363.4
827.6,348.4
838.0,329.4
841.8,308.3
844.1,287.3
846.0,266.2
682.9,260.5
688.4,252.1
697.8,248.8
708.7,248.8
719.1,252.0
745.6,249.0
761.4,243.4
777.1,241.4
792.6,243.9
805.8,250.7
733.6,270.5
732.5,282.1
731.2,293.6
730.1,305.5
719.8,315.0
727.4,317.5
735.3,319.4
744.2,316.3
752.4,313.7
695.7,275.7
702.4,271.9
710.8,271.2
719.1,275.0
710.7,276.8
702.4,277.4
760.7,271.6
768.7,266.2
778.3,265.7
788.3,268.3
779.0,271.2
769.8,272.2
713.4,336.6
720.2,332.0
729.2,330.1
737.1,331.4
747.2,329.0
763.6,329.5
781.7,332.0
766.7,345.7
751.0,353.3
740.2,355.2
731.4,354.7
722.0,349.4
717.8,337.1
730.0,336.2
738.2,336.7
748.2,335.0
777.2,333.1
749.7,344.2
739.4,346.0
731.2,345.4
1465.1,19.6
1465.1,31.6
1466.5,43.8
1468.6,55.5
1471.6,66.7
1476.6,76.5
1483.0,84.4
1490.8,90.3
1501.7,92.0
1514.3,91.2
1527.5,86.8
