x,y
528.8,71.4
528.7,83.4
529.5,95.3
531.2,107.0
535.4,118.4
543.3,128.9
554.6,138.0
568.4,145.8
581.6,148.1
592.6,145.5
600.8,138.2
608.4,129.3
614.5,118.9
618.7,107.0
621.3,94.6
623.2,82.2
624.0,69.6
544.7,64.2
552.4,59.1
562.4,57.8
572.5,59.5
581.2,62.9
596.0,62.3
603.9,58.7
611.4,57.0
618.5,58.3
622.8,63.2
588.7,72.7
589.8,80.4
591.0,88.0
592.2,95.9
579.3,102.1
584.3,103.6
589.3,104.8
593.7,103.5
597.6,102.0
555.2,72.9
561.4,70.1
568.0,70.2
573.1,74.1
567.7,75.4
561.2,75.4
598.5,73.6
603.9,69.5
609.7,69.4
613.8,72.1
610.1,74.5
604.4,74.8
567.9,118.8
577.2,115.4
584.8,113.6
589.0,114.8
593.4,113.6
598.4,115.2
601.8,118.1
597.9,124.5
593.1,127.3
588.2,127.8
583.5,127.4
576.2,124.9
571.4,118.8
584.1,118.0
588.5,118.3
592.9,117.9
599.5,118.3
592.7,121.1
588.1,121.7
583.6,121.2
251.6,111.8
255.4,125.3
260.8,138.0
267.2,150.1
275.2,161.7
286.0,172.4
299.0,181.6
313.4,189.4
328.0,189.7
341.7,184.6
353.5,174.0
364.0,161.8
372.3,147.6
376.1,132.0
375.8,115.5
373.3,98.8
369.8,82.1
252.9,102.4
257.2,95.3
266.4,92.1
276.8,91.7
286.9,93.6
306.3,87.7
316.3,80.0
327.5,74.9
339.5,73.6
350.1,77.2
300.0,102.6
302.6,114.0
305.1,125.4
307.6,136.9
299.0,142.7
305.3,144.0
311.7,144.5
317.7,140.7
323.2,136.9
266.4,109.7
271.2,104.6
279.0,103.1
287.4,106.8
280.8,109.7
273.0,111.5
318.4,98.7
323.6,91.0
331.6,88.7
339.6,90.4
334.4,95.2
326.5,97.8
296.3,159.8
302.7,156.9
309.6,154.3
315.5,154.5
321.6,151.4
331.5,149.7
342.0,148.1
334.9,158.5
326.9,164.7
320.1,167.1
313.9,167.8
305.7,165.9
300.0,159.6
311.0,158.6
316.8,158.0
323.2,155.6
338.6,149.8
324.1,157.7
317.6,160.0
311.6,160.5
189.2,22.4
190.8,29.5
193.2,36.4
196.0,43.0
199.8,49.3
204.9,54.7
210.9,59.4
217.8,63.0
224.8,63.3
231.0,60.9
235.8,55.7
240.0,49.4
243.2,42.7
244.9,35.5
245.4,28.0
245.2,20.4
244.3,12.8
192.0,17.6
195.1,14.1
200.3,12.8
205.8,13.0
211.0,14.4
220.5,12.5
225.2,9.3
230.2,7.2
235.3,6.9
239.3,9.0
217.0,19.3
218.0,24.7
219.1,30.1
220.1,35.6
214.5,38.8
217.7,39.5
220.8,39.9
223.7,38.4
226.2,36.8
198.6,22.0
201.5,19.7
205.6,19.2
209.4,21.3
206.1,22.6
202.0,23.2
224.6,18.5
227.5,15.1
231.4,14.3
234.7,15.5
232.4,17.7
228.5,18.5
211.6,48.5
215.4,46.7
219.2,45.3
221.9,45.6
224.7,44.3
228.7,44.3
232.6,44.6
229.8,49.3
226.4,51.8
223.3,52.7
220.4,52.9
216.2,51.9
213.5,48.5
219.5,47.6
222.3,47.5
225.2,46.6
230.9,45.3
225.4,48.1
222.5,49.0
219.7,49.1
429.5,26.8
430.2,35.3
431.6,43.6
433.6,51.7
436.8,59.3
441.5,66.1
446.8,71.9
452.5,76.7
460.1,77.8
468.6,75.9
477.0,70.9
484.3,64.8
489.7,57.8
492.7,49.7
493.8,41.2
494.3,32.5
494.3,23.8
429.9,20.5
433.0,16.9
438.0,15.9
443.2,16.7
448.1,18.9
458.5,18.1
464.8,15.4
471.5,14.2
478.2,15.0
483.4,18.3
453.8,25.0
453.3,30.5
452.8,36.0
452.4,41.6
447.7,45.5
450.8,46.7
454.1,47.6
457.9,46.4
461.3,45.1
435.9,26.1
439.0,24.0
443.1,23.9
446.8,26.5
443.0,27.3
438.9,27.4
464.2,25.7
467.9,22.7
472.3,22.5
476.4,24.3
472.7,25.9
468.4,26.2
444.6,55.9
447.5,53.8
451.5,52.7
454.8,53.5
458.7,52.5
464.8,53.2
471.4,54.8
465.8,60.2
460.1,62.9
455.9,63.5
452.3,63.3
448.2,61.1
446.4,56.1
452.0,55.6
455.2,55.8
459.2,55.3
469.2,55.1
459.7,58.5
455.6,59.2
452.3,58.9
640.4,68.8
641.1,79.4
642.8,89.9
645.1,100.0
649.0,109.3
655.0,117.4
662.2,124.0
670.5,129.1
680.2,130.3
690.1,128.5
698.8,123.1
706.6,116.1
712.5,107.7
716.0,97.8
717.7,87.4
718.6,76.8
718.6,66.2
644.7,59.5
649.6,54.4
656.8,52.9
664.2,53.7
670.9,56.4
683.8,55.7
691.0,52.6
698.6,51.5
706.1,52.8
711.3,57.4
677.9,63.9
677.9,70.9
677.9,77.8
678.0,85.0
669.9,90.0
674.0,91.4
678.3,92.5
682.7,91.1
686.7,89.6
652.9,66.0
657.2,63.1
662.6,63.1
667.3,66.4
662.5,67.5
657.1,67.7
688.7,65.8
693.5,62.0
698.9,61.9
703.3,64.5
699.4,66.3
694.1,66.5
663.3,103.6
668.9,100.8
674.6,99.4
678.6,100.3
683.2,99.2
689.4,100.4
695.5,102.5
689.8,107.9
683.9,110.3
679.0,110.9
674.6,110.6
668.9,108.6
665.7,103.7
674.7,102.8
678.8,103.1
683.4,102.5
693.0,102.9
683.5,105.1
678.8,105.8
674.7,105.5
