x,y
20.0,66.0
20.4,72.0
21.3,77.9
22.6,83.7
25.1,89.0
28.9,93.7
33.7,97.7
39.1,100.9
44.8,101.6
50.2,100.2
54.8,96.7
58.8,92.4
61.9,87.5
63.9,82.0
64.8,76.3
65.3,70.4
65.4,64.5
24.3,62.0
27.4,59.4
31.7,58.7
36.1,59.3
40.1,60.9
47.5,60.5
51.5,58.6
55.6,57.8
59.5,58.4
62.2,60.7
44.1,65.3
44.4,69.2
44.6,73.1
44.9,77.1
39.7,79.7
42.2,80.5
44.7,81.1
47.1,80.3
49.2,79.4
29.2,65.9
31.8,64.5
34.9,64.5
37.6,66.3
34.9,66.9
31.8,66.9
49.8,65.9
52.4,63.8
55.4,63.7
57.8,64.9
55.7,66.1
52.8,66.2
35.1,86.7
38.8,85.4
42.4,84.8
44.7,85.3
47.2,84.6
50.5,85.1
53.5,86.0
50.6,89.5
47.6,91.2
44.8,91.6
42.3,91.5
38.7,90.1
36.6,86.9
42.4,86.6
44.7,86.8
47.3,86.4
52.1,86.3
47.3,88.3
44.7,88.7
42.3,88.5
539.2,26.2
539.2,32.1
539.7,38.0
540.7,43.7
542.8,49.2
546.6,54.3
551.6,59.0
557.5,63.1
563.5,64.2
568.9,62.9
573.3,59.1
577.5,54.6
581.0,49.5
583.5,43.8
585.0,37.8
586.0,31.8
586.4,25.6
545.0,23.8
548.6,21.7
553.4,21.5
558.1,22.5
562.3,24.4
570.0,24.1
574.1,22.2
578.2,21.2
582.0,21.6
584.6,23.7
566.1,28.9
566.4,33.2
566.6,37.5
566.9,41.9
560.8,43.4
563.4,44.5
566.0,45.3
568.4,44.4
570.6,43.5
550.0,28.1
553.0,26.9
556.3,27.1
558.9,29.1
556.1,29.6
552.8,29.5
571.6,29.0
574.5,26.9
577.5,26.8
579.8,28.0
577.7,29.3
574.7,29.5
555.1,49.4
559.5,49.0
563.3,48.8
565.6,49.4
568.2,48.8
571.3,49.0
573.9,49.3
571.1,53.0
568.2,54.9
565.4,55.2
562.8,54.9
559.1,53.2
556.7,49.7
563.1,50.5
565.5,50.8
568.1,50.5
572.6,49.6
568.0,51.9
565.4,52.3
562.9,51.9
361.1,39.1
361.2,45.2
361.8,51.3
362.9,57.1
365.1,62.8
368.9,68.0
373.8,72.8
379.4,77.0
385.6,78.3
391.6,77.2
397.1,73.6
402.2,69.4
406.5,64.4
409.3,58.5
410.9,52.2
411.9,45.8
412.5,39.2
365.2,35.6
368.7,33.5
373.3,33.3
378.0,34.5
382.2,36.4
390.6,36.4
395.2,34.5
399.9,33.6
404.5,34.1
407.8,36.4
386.4,41.6
386.3,45.9
386.3,50.2
386.2,54.7
380.9,56.7
383.5,57.7
386.1,58.5
388.7,57.8
391.1,57.0
370.3,40.6
373.2,39.4
376.7,39.7
379.5,41.9
376.5,42.4
373.0,42.2
393.2,42.1
396.2,39.9
399.6,39.9
402.4,41.2
399.8,42.6
396.5,42.7
376.3,63.4
380.2,62.7
383.7,62.3
386.0,63.0
388.7,62.5
392.3,63.0
395.8,63.7
392.3,67.1
388.8,68.7
386.0,68.9
383.4,68.6
379.9,66.9
377.9,63.6
383.6,64.3
386.0,64.7
388.7,64.4
394.3,63.9
388.7,65.6
385.9,65.8
383.5,65.4
