x,y
329.6,150.8
328.8,168.5
329.7,186.0
333.1,202.9
340.5,218.9
352.6,233.1
368.3,245.3
385.4,255.2
401.0,258.0
412.6,254.4
421.0,244.2
430.2,232.1
438.5,218.3
445.7,202.3
450.5,185.2
454.2,168.0
456.5,150.8
352.8,133.9
364.8,125.9
380.3,124.0
395.4,126.5
408.4,131.8
432.3,132.6
442.2,128.8
451.3,127.5
459.3,130.9
462.4,139.5
419.5,147.2
421.8,158.3
424.3,169.3
426.7,180.7
406.5,188.8
413.1,191.3
419.5,193.1
425.0,191.6
429.7,189.8
367.9,146.2
377.5,142.1
387.4,142.6
394.9,148.8
386.7,150.6
376.7,150.2
430.3,150.1
438.0,144.7
445.7,145.4
450.3,149.7
446.0,153.1
438.1,152.8
389.4,214.3
402.8,208.3
413.9,205.0
418.6,206.9
423.5,205.3
428.1,209.3
429.6,215.2
425.7,224.7
420.1,228.5
414.7,229.0
409.1,228.2
399.8,223.9
394.4,214.3
411.6,212.1
416.7,212.7
421.5,212.4
426.9,215.2
420.5,217.5
415.6,218.1
410.3,217.3
739.9,81.8
740.7,92.4
742.1,103.0
744.5,113.4
749.5,122.8
757.7,130.9
768.2,137.0
779.8,141.9
791.0,142.7
800.9,140.1
808.7,133.9
815.7,126.8
821.1,118.3
824.2,108.4
825.6,98.0
826.0,87.6
825.7,77.3
752.6,72.8
758.9,68.1
766.9,66.4
775.1,67.1
782.6,69.6
795.9,68.4
802.5,65.3
809.2,64.0
815.8,64.9
820.6,68.8
790.0,78.0
791.0,84.3
792.0,90.6
793.0,97.1
782.8,103.1
787.4,104.2
791.9,105.0
796.0,103.7
799.5,102.2
762.1,80.5
767.2,78.0
772.6,77.8
777.1,80.6
772.6,81.8
767.2,82.0
799.3,79.3
803.9,75.8
808.9,75.6
813.0,77.6
809.5,79.4
804.6,79.9
773.1,116.3
781.1,113.1
787.9,111.5
792.0,112.3
796.3,111.0
801.7,112.0
806.4,114.1
802.0,119.6
797.1,122.3
792.4,123.1
787.9,123.0
781.0,121.2
775.9,116.3
787.8,115.2
792.0,115.4
796.4,114.6
804.1,114.5
796.5,117.3
792.0,118.0
787.7,118.0
37.3,436.6
37.5,446.3
38.3,455.9
40.1,465.1
44.1,473.5
50.6,480.8
58.9,486.8
68.1,491.4
76.9,492.5
83.9,490.8
89.1,485.7
94.0,479.5
98.5,472.3
101.8,463.9
103.8,455.1
105.1,446.1
105.4,437.0
48.7,429.7
54.7,425.6
62.2,424.4
69.7,425.5
76.3,428.1
87.6,427.9
93.1,425.5
98.4,424.6
103.3,426.0
106.1,430.0
82.0,435.4
82.9,441.5
83.9,447.6
84.8,453.8
74.4,457.8
78.4,459.1
82.4,460.2
85.7,459.2
88.6,458.0
56.7,436.0
61.4,433.8
66.3,434.0
70.2,437.1
66.1,437.9
61.1,437.8
88.5,437.2
92.6,434.0
96.9,434.1
99.9,436.4
97.2,438.0
93.0,438.0
64.2,469.1
71.7,467.0
78.0,466.0
81.4,466.9
85.1,466.0
88.8,467.2
91.4,469.1
88.3,474.2
84.6,476.5
80.7,477.0
76.8,476.6
70.8,474.3
66.6,469.3
77.4,469.0
81.0,469.4
84.6,469.0
89.7,469.4
84.4,471.8
80.7,472.4
77.0,471.9
