x,y
136.4,261.7
139.0,332.1
151.1,400.2
168.2,467.0
191.6,523.2
224.0,580.8
258.0,634.4
298.7,675.0
357.1,682.7
414.3,673.9
473.3,646.2
515.1,610.3
547.9,562.3
567.4,503.9
574.6,436.3
582.4,365.9
583.3,296.8
118.7,191.1
154.2,181.0
184.5,187.6
208.6,198.2
231.4,215.5
315.5,228.8
366.2,216.6
414.8,217.0
460.1,227.0
501.3,249.4
284.1,281.4
279.7,331.7
274.1,381.6
270.4,431.7
240.4,444.9
263.1,455.3
286.6,466.0
314.2,457.8
342.2,450.0
163.6,264.3
184.2,248.2
216.1,254.2
244.8,283.9
215.1,286.6
183.6,282.0
356.1,302.2
387.8,277.9
423.4,280.1
458.0,298.5
427.1,310.8
392.0,309.9
220.8,513.5
231.6,499.4
260.6,491.6
289.1,500.4
322.5,497.0
376.2,508.1
429.1,526.6
383.4,575.9
332.9,598.6
295.6,600.6
264.5,594.0
237.9,568.7
232.7,519.0
265.5,513.3
294.0,518.5
327.4,517.4
410.1,529.6
331.1,561.0
295.8,562.3
266.2,555.1
