x,y
65.5,140.1
66.6,166.6
69.7,192.9
71.6,217.3
76.5,239.5
85.1,256.0
95.6,266.9
106.8,273.0
125.9,274.2
150.7,272.3
177.5,264.0
200.7,252.2
216.4,235.2
224.1,213.2
228.5,190.6
233.3,167.6
236.5,144.4
60.8,116.4
71.7,103.7
85.6,99.1
98.4,99.5
110.9,103.5
145.4,102.8
162.6,98.8
179.5,97.7
196.6,99.8
210.3,109.9
128.0,124.3
124.2,138.4
120.3,152.3
116.7,166.9
104.7,182.0
111.9,184.0
119.1,185.9
128.0,183.6
136.4,180.9
75.7,133.4
84.2,126.0
95.9,125.6
104.7,133.1
93.6,136.5
82.1,137.0
156.9,133.1
168.5,125.2
181.6,125.5
192.4,132.3
181.4,136.0
168.5,136.0
91.1,213.9
99.0,203.1
108.4,198.2
116.3,200.3
126.3,198.2
139.3,203.8
153.9,213.2
137.5,217.7
123.8,219.6
113.3,220.5
104.6,220.3
96.3,218.9
95.2,212.9
108.4,208.1
116.6,208.6
126.8,207.9
146.5,212.5
125.8,207.5
115.5,208.6
107.3,208.7
