x,y
342.3,323.9
341.3,362.3
339.5,402.8
338.8,441.3
347.6,480.0
366.8,513.4
396.2,540.2
439.5,561.1
483.1,566.3
522.2,559.2
552.2,535.6
579.6,503.5
603.1,467.9
617.4,426.7
624.5,385.3
626.7,342.9
624.7,297.7
391.9,303.5
417.9,292.0
441.2,285.8
466.6,281.6
490.1,280.6
535.1,268.5
558.2,258.4
576.2,254.9
597.2,257.6
617.0,267.2
515.9,305.4
518.9,328.4
521.9,352.1
524.7,376.8
482.2,402.6
500.0,407.2
517.1,410.9
531.8,405.6
544.5,401.2
424.9,327.9
445.0,318.1
461.2,315.9
475.3,323.2
462.5,326.2
446.2,328.5
544.3,310.9
560.0,298.6
576.3,295.9
590.9,303.2
580.1,308.1
564.5,310.4
414.4,447.4
453.6,439.6
489.1,436.9
510.6,441.1
534.1,436.5
556.1,437.2
571.6,441.6
551.9,470.0
529.4,484.1
504.5,487.8
480.3,485.5
444.5,473.2
425.5,449.9
485.7,450.7
508.0,453.0
531.9,450.0
564.9,444.9
529.2,464.4
504.5,467.7
481.6,466.1
