x,y
340.4,193.2
341.4,224.5
346.4,254.8
353.8,284.6
364.5,313.2
379.6,339.4
396.3,362.0
414.3,379.9
440.1,384.1
472.9,377.8
506.9,361.1
536.0,339.6
558.7,312.4
571.2,280.3
575.6,246.0
577.1,211.1
577.8,174.7
336.4,170.8
345.4,161.2
361.0,161.2
376.4,165.2
390.7,170.7
434.2,167.5
457.0,159.2
479.8,154.1
503.1,155.3
524.8,164.9
411.2,190.6
407.9,212.5
403.8,235.0
400.0,257.8
390.9,270.3
400.4,275.2
411.2,278.4
423.9,274.5
436.0,270.4
356.3,191.3
365.7,183.1
380.4,183.1
392.8,194.2
379.7,198.0
365.6,198.1
455.5,192.3
467.5,180.5
484.1,179.8
499.6,187.0
486.5,194.4
470.2,195.6
388.7,310.8
395.6,305.2
405.9,301.8
415.8,304.8
428.4,301.4
447.8,304.5
469.1,309.3
448.8,320.0
431.0,325.1
417.7,326.5
407.0,325.3
397.1,321.2
393.6,311.6
406.7,311.4
416.8,312.7
429.8,311.1
460.7,310.3
428.9,310.8
416.1,312.2
406.1,310.7
