x,y
243.1,154.7
246.9,184.8
253.2,214.8
261.7,244.5
276.2,272.3
298.6,295.8
325.9,316.3
357.2,331.4
385.9,333.5
408.6,325.1
424.0,305.3
436.3,282.9
446.2,257.6
451.7,229.9
454.7,201.1
454.2,173.6
451.2,146.9
266.3,132.5
280.7,112.0
307.9,103.7
336.4,106.3
360.2,118.5
380.4,118.5
397.2,106.1
416.2,100.7
435.2,102.9
447.9,117.8
374.1,140.8
379.9,158.6
385.9,175.8
392.0,194.2
358.1,212.6
373.4,215.7
388.6,218.0
399.9,212.5
409.6,206.9
294.2,149.8
308.7,142.8
324.1,142.2
340.3,149.4
325.3,152.8
309.7,154.4
396.1,146.2
410.5,136.5
424.0,136.2
434.8,141.2
425.8,146.5
411.8,147.6
337.2,252.5
360.8,243.0
380.8,237.0
391.9,238.9
403.0,234.3
417.0,236.6
427.1,242.0
419.2,262.1
408.7,272.7
396.6,276.4
384.9,277.1
363.6,271.8
345.4,252.3
381.1,247.1
392.3,247.0
403.5,244.0
420.7,243.4
405.1,257.4
393.8,261.0
382.2,261.2
