x,y
70.2,118.7
70.7,129.0
72.1,139.2
74.4,149.2
78.8,158.4
85.7,166.2
94.3,172.3
103.9,177.0
113.9,177.7
123.3,175.3
130.9,169.3
137.6,162.3
142.5,154.3
145.3,145.4
146.9,136.2
147.8,127.0
147.9,117.7
79.6,111.1
85.3,106.9
92.8,105.7
100.3,106.8
107.1,109.6
119.2,109.1
125.7,106.3
132.3,105.1
138.7,106.0
142.9,109.9
113.5,117.3
113.9,123.6
114.4,129.9
114.8,136.4
106.0,141.7
110.0,142.8
114.0,143.8
117.8,142.7
121.1,141.4
87.9,118.4
92.4,115.9
97.6,115.9
101.8,119.2
97.4,120.2
92.2,120.3
122.5,118.6
126.9,115.2
131.8,115.1
135.6,117.5
132.2,119.3
127.4,119.6
98.6,154.8
104.9,152.2
110.4,150.8
113.9,151.7
117.6,150.6
122.4,151.8
126.8,153.9
122.4,158.2
117.9,160.1
113.9,160.7
110.1,160.5
104.7,159.0
101.0,154.9
110.4,154.2
113.9,154.4
117.6,153.9
124.6,154.2
117.6,155.3
113.8,155.9
110.3,155.7
