x,y
217.0,73.9
216.2,82.2
216.1,90.5
216.7,98.7
218.5,106.5
222.1,113.7
226.8,119.9
232.5,125.0
240.4,127.1
249.2,126.8
258.0,123.4
265.8,118.7
272.0,112.6
276.0,105.1
278.4,96.9
280.2,88.5
281.6,80.1
220.7,66.8
224.7,63.4
230.2,62.9
235.6,64.4
240.4,67.2
250.4,67.9
256.8,66.2
263.3,66.2
269.4,68.1
273.5,72.4
244.8,74.1
243.7,79.3
242.6,84.6
241.5,90.0
235.6,93.7
238.5,95.2
241.6,96.4
245.2,95.9
248.6,95.3
226.0,73.2
229.5,71.4
233.6,72.0
236.9,75.0
233.1,75.3
228.9,74.9
254.1,76.8
258.2,74.4
262.4,74.9
265.9,77.4
262.3,78.3
258.1,77.9
229.7,104.1
233.8,102.3
238.1,101.7
241.0,102.9
244.7,102.5
249.8,104.3
255.1,106.9
249.4,110.2
244.1,111.3
240.2,111.2
236.9,110.5
233.0,108.4
231.5,104.4
237.8,104.6
240.9,105.3
244.6,105.4
252.9,106.8
244.4,107.2
240.6,107.1
237.5,106.4
438.7,222.6
439.6,228.6
441.1,234.5
443.0,240.2
445.7,245.6
449.4,250.4
453.5,254.4
458.2,257.6
463.7,258.1
469.4,256.4
474.7,252.5
479.3,247.7
482.5,242.4
484.2,236.5
484.6,230.3
484.6,224.2
484.2,217.9
439.7,218.5
442.0,215.8
445.6,214.9
449.6,215.4
453.3,216.7
460.6,215.8
464.8,213.6
469.3,212.4
473.8,212.6
477.4,214.7
457.6,221.1
457.7,225.2
457.8,229.3
457.9,233.5
454.5,236.3
456.8,237.0
459.1,237.5
461.6,236.5
463.8,235.5
444.5,222.4
446.6,220.8
449.6,220.7
452.4,222.4
449.8,223.2
446.8,223.5
464.6,221.2
467.0,218.8
470.1,218.5
473.0,219.6
470.6,221.0
467.6,221.4
452.6,244.0
454.9,242.5
457.7,241.6
459.9,242.0
462.3,241.2
466.1,241.5
470.2,242.3
466.9,246.0
463.5,247.9
460.9,248.5
458.5,248.4
455.5,247.2
453.9,244.1
458.0,243.6
460.2,243.6
462.7,243.1
