x,y
268.5,530.2
258.0,583.5
255.6,640.7
260.5,699.1
272.9,752.6
298.9,802.5
335.5,844.9
375.3,873.9
425.9,882.8
480.5,876.2
530.6,843.8
575.4,802.9
611.6,758.1
642.4,711.2
666.4,663.5
682.6,614.0
692.8,560.8
327.2,461.5
361.4,447.5
397.6,445.2
430.4,451.0
458.3,463.2
519.3,463.4
554.2,457.8
588.9,460.5
619.3,476.9
637.7,501.2
479.9,501.5
471.1,546.7
462.2,592.4
453.7,638.1
419.2,660.4
431.0,667.8
445.2,675.1
461.7,675.3
475.7,673.5
358.4,496.6
381.8,480.3
408.6,486.3
423.5,512.6
402.3,513.9
374.5,510.0
524.4,523.1
549.2,501.5
574.9,504.7
590.8,526.2
573.9,535.3
548.3,531.9
369.6,724.5
396.4,717.5
420.8,714.8
433.4,722.7
451.6,721.2
471.1,733.2
488.2,745.6
462.0,767.2
440.2,770.6
422.0,769.4
405.5,763.2
385.0,749.8
379.3,727.9
416.6,733.1
430.9,738.0
448.7,739.1
479.6,747.4
444.8,740.5
426.7,740.4
412.3,735.4
