x,y
138.5,263.3
142.9,303.4
149.5,344.3
156.2,382.8
166.0,418.3
184.2,446.0
206.5,466.2
230.9,483.9
264.6,490.1
304.9,482.4
344.9,456.1
380.6,427.3
402.4,397.2
412.0,363.8
416.9,331.6
418.4,300.7
416.0,271.1
140.9,215.2
159.1,200.5
184.1,196.0
209.5,203.4
234.4,219.2
281.0,221.8
308.4,211.1
338.5,206.6
366.8,210.3
384.7,224.7
262.3,256.5
259.5,278.0
257.3,299.0
255.4,321.3
235.4,349.9
246.9,352.9
257.5,355.6
269.3,355.2
279.6,352.0
171.6,253.5
184.6,244.8
203.3,246.4
219.3,260.4
202.2,264.5
183.3,263.1
299.4,263.9
315.2,251.3
335.5,252.3
352.7,262.7
336.2,270.1
316.4,269.6
210.7,406.6
226.7,395.0
243.5,388.2
253.2,393.2
263.3,390.6
282.2,400.0
302.7,411.1
281.1,426.8
262.7,431.2
251.6,430.8
240.4,429.1
224.0,421.4
217.6,406.6
245.1,405.9
255.0,407.1
265.8,407.8
292.6,411.3
263.6,407.7
252.7,407.9
242.9,407.0
