x,y
363.7,269.1
374.8,313.9
386.0,356.3
396.0,396.8
413.1,441.1
435.3,476.3
465.2,506.0
494.0,534.6
537.5,543.2
591.9,529.8
643.4,494.8
694.0,460.0
726.5,424.5
737.7,384.0
744.6,349.1
751.6,315.4
754.9,281.3
347.2,230.1
364.5,195.1
403.4,179.9
444.6,183.8
483.2,201.5
555.8,196.1
601.7,182.4
651.4,175.9
697.6,186.7
726.5,219.9
523.8,241.5
519.4,266.4
515.1,290.4
511.8,315.8
480.9,344.9
500.4,350.3
519.1,353.3
537.6,348.8
554.4,342.2
389.0,255.4
409.0,242.1
437.3,239.2
463.7,253.2
437.2,261.9
408.9,264.7
592.1,246.9
622.2,231.5
653.5,233.2
679.9,244.1
653.7,253.5
621.8,253.8
476.4,418.1
490.4,394.8
507.3,380.3
517.4,384.4
528.1,377.9
552.1,391.3
581.0,411.4
554.1,424.2
533.7,431.9
521.6,435.2
510.1,435.9
492.3,431.4
486.9,413.7
511.1,402.6
520.9,401.9
532.5,401.1
564.4,409.0
533.8,402.8
521.4,406.8
511.7,407.9
