x,y
390.6,79.9
387.6,92.1
385.5,104.4
384.7,116.6
387.2,128.3
392.8,139.2
399.8,149.0
407.2,156.8
416.4,160.4
426.3,160.2
436.0,155.3
445.4,149.8
454.0,143.2
461.2,135.1
466.7,126.0
471.5,116.4
475.4,106.1
401.8,76.8
409.9,75.0
418.8,77.0
426.7,81.5
433.2,87.5
448.2,91.8
456.5,91.1
464.4,92.0
471.3,95.1
474.4,100.5
438.6,97.2
436.0,105.7
433.6,114.3
431.2,122.9
419.4,120.8
423.5,124.4
427.9,127.7
433.1,127.5
437.8,126.8
409.4,86.8
415.4,86.3
421.1,88.4
424.7,93.6
419.3,92.7
413.5,90.7
447.7,101.1
454.2,99.2
459.7,100.8
463.2,104.5
458.5,105.3
453.1,103.7
405.9,125.6
414.0,128.5
421.0,131.1
424.8,133.6
430.1,134.0
435.8,135.7
441.4,137.0
433.5,141.6
426.7,143.0
421.4,142.2
416.8,140.1
411.1,134.7
408.1,127.2
419.9,133.5
424.0,135.6
429.2,136.3
438.8,137.2
428.5,138.0
423.2,137.4
418.9,135.4
