x,y
405.4,61.0
406.0,68.0
407.1,74.9
408.8,81.6
411.6,87.7
415.9,93.0
421.0,97.3
426.6,100.7
433.1,101.4
439.6,100.0
445.5,96.1
450.8,91.4
454.8,85.8
457.2,79.4
458.4,72.5
458.9,65.6
459.0,58.6
408.5,55.6
411.7,52.5
416.4,51.5
421.4,52.0
425.9,53.7
434.7,53.1
439.6,51.0
444.7,50.2
449.8,50.9
453.5,53.8
430.7,59.0
430.7,63.5
430.8,68.0
430.8,72.6
425.6,75.9
428.4,76.8
431.2,77.5
434.1,76.5
436.7,75.6
414.1,60.2
417.0,58.4
420.6,58.3
423.7,60.5
420.5,61.2
416.9,61.3
438.1,59.9
441.2,57.3
444.8,57.2
447.9,58.8
445.2,60.1
441.7,60.3
421.4,84.5
425.1,82.9
428.8,81.9
431.4,82.5
434.4,81.7
438.5,82.4
442.7,83.6
438.8,87.3
434.9,89.0
431.8,89.5
428.9,89.3
425.2,87.9
423.0,84.6
428.9,84.2
431.6,84.4
434.6,84.0
441.0,83.9
434.7,85.6
431.6,86.1
428.9,85.9
