x,y
123.8,342.2
134.3,394.4
147.6,445.9
155.9,496.8
164.6,545.1
184.9,584.6
211.7,614.3
242.0,640.8
286.1,648.7
342.0,641.0
395.1,609.1
444.4,572.8
479.4,531.1
498.5,481.7
503.7,430.4
502.6,378.8
491.0,328.9
123.9,295.8
151.8,269.0
192.5,261.4
229.3,266.5
265.6,282.9
296.7,284.6
324.6,271.7
359.3,269.8
391.4,273.0
416.9,293.1
281.0,323.8
277.2,357.2
274.8,390.7
272.8,425.9
245.3,458.2
259.9,462.9
274.0,467.6
287.4,467.5
297.3,464.6
150.0,332.7
166.2,317.8
190.4,318.6
209.7,337.7
188.9,345.0
165.6,343.7
340.0,337.3
360.0,319.4
385.5,321.0
406.2,336.4
387.6,346.3
363.1,345.7
205.4,534.4
230.3,516.2
250.3,507.6
265.0,514.5
283.4,510.8
304.8,524.6
323.5,543.8
301.2,561.6
278.4,564.7
259.2,563.5
241.4,560.0
222.9,551.5
214.7,534.3
248.9,529.8
265.3,532.3
283.4,532.6
311.4,542.7
280.2,535.9
261.7,536.4
245.7,534.3
