x,y
213.6,104.1
215.7,120.9
218.3,138.0
221.9,154.6
229.7,169.8
242.6,182.4
259.7,190.9
280.7,196.1
300.0,197.0
315.3,194.9
325.4,189.0
333.9,179.8
340.6,166.8
344.6,149.7
345.7,131.1
345.8,112.6
344.1,94.9
231.7,83.4
241.2,74.5
253.5,70.8
266.3,70.7
278.6,72.4
306.5,69.9
316.2,66.5
325.3,65.5
334.6,67.9
341.6,75.1
294.9,83.8
298.0,93.2
301.2,102.6
304.2,112.7
285.3,123.6
293.8,125.3
302.1,126.8
308.5,124.5
314.0,122.3
249.5,92.7
257.4,88.7
265.4,87.9
272.9,90.6
266.0,92.1
258.2,92.9
308.8,88.2
316.0,84.4
323.4,84.3
329.9,87.1
324.6,88.5
317.4,88.7
266.6,148.1
282.0,141.2
294.3,138.5
302.1,139.4
310.1,137.5
318.0,139.7
324.6,144.7
319.5,149.1
312.6,150.7
304.3,151.7
296.0,151.9
282.7,151.4
271.4,148.0
294.2,143.7
302.1,143.8
310.2,142.6
321.8,144.9
310.7,143.8
302.6,144.9
294.6,145.1
