x,y
94.9,172.5
97.3,190.5
102.3,207.7
109.0,224.2
117.1,240.3
127.2,255.7
138.8,269.8
151.6,282.3
168.6,285.5
188.4,280.7
208.1,267.7
224.9,252.3
236.8,234.9
242.4,216.1
243.6,196.4
242.9,176.2
241.5,155.3
90.8,157.3
95.6,150.3
105.2,149.1
115.7,151.6
126.0,156.2
152.3,152.2
165.9,143.8
181.0,138.6
196.9,138.1
210.8,143.4
141.6,169.7
141.5,184.9
141.1,200.3
140.8,215.8
135.0,221.9
141.4,224.8
148.4,226.7
156.3,223.4
163.8,219.7
105.6,171.6
111.0,166.5
120.3,166.2
129.5,172.3
121.3,175.2
112.1,175.9
167.9,168.4
175.6,160.1
186.1,158.6
196.3,162.1
188.5,167.8
178.1,169.4
133.2,243.6
138.7,242.4
145.6,241.0
152.1,242.5
159.3,239.9
172.6,239.9
187.9,239.3
174.5,249.8
162.7,254.9
154.7,256.3
147.8,255.9
140.3,252.2
136.5,244.6
147.2,247.0
153.7,247.5
161.3,246.0
182.8,240.9
160.5,245.3
152.8,246.7
146.4,246.1
