x,y
184.9,324.2
195.5,352.7
209.5,380.0
224.8,406.3
243.7,432.8
270.4,456.6
302.4,476.6
340.4,491.1
374.2,489.7
399.6,479.2
417.4,459.6
432.3,435.9
447.0,406.6
453.7,373.3
451.5,335.5
444.3,295.9
435.2,256.1
189.8,299.3
199.1,279.7
218.7,268.8
242.0,262.0
265.1,261.2
310.8,241.4
329.9,222.0
350.8,211.3
374.1,207.0
396.0,212.4
297.4,280.0
307.4,303.9
317.0,327.8
326.7,352.5
304.7,372.1
319.5,373.0
334.5,372.6
346.6,362.1
357.6,352.3
222.8,314.4
232.9,300.6
249.7,294.5
268.5,298.4
254.8,307.0
238.6,313.5
335.7,271.6
345.2,254.3
361.6,247.5
378.6,250.4
369.0,260.4
353.1,267.1
290.0,418.2
308.7,407.1
329.3,398.1
343.6,396.0
357.3,387.9
380.7,381.3
403.1,377.2
393.1,410.4
375.9,429.8
360.4,437.7
345.3,441.6
319.3,437.9
299.9,417.2
332.5,407.3
346.7,403.8
360.8,396.4
397.0,382.3
367.1,414.0
352.6,421.5
337.7,424.8
