x,y
12.5,141.5
14.4,158.4
17.6,175.4
22.6,191.6
31.4,205.3
44.5,216.1
60.1,223.7
77.0,228.6
92.5,228.4
105.2,224.0
114.0,214.8
121.8,203.6
128.1,190.2
131.6,174.9
132.5,159.1
131.3,143.7
128.9,128.9
29.8,121.2
38.4,113.5
49.1,110.2
60.4,110.1
70.6,113.1
93.2,110.3
101.2,105.8
109.5,104.3
117.8,105.6
124.2,111.5
84.3,126.2
86.6,135.1
89.1,143.9
91.6,153.1
75.6,163.5
83.0,164.6
90.3,165.7
96.1,163.1
101.2,160.7
43.2,134.3
50.6,129.7
58.4,129.2
65.8,133.0
58.7,134.7
50.9,135.3
96.7,129.9
103.3,124.6
110.5,123.8
116.7,126.9
111.9,129.1
104.8,130.1
57.7,185.0
70.6,177.5
83.1,173.8
90.4,174.5
97.5,172.3
106.4,173.8
112.7,178.5
107.8,191.9
100.4,198.5
92.5,200.4
84.7,200.6
71.3,196.7
61.5,185.2
83.3,179.3
90.6,179.1
97.9,177.5
109.5,179.6
98.8,190.8
91.2,192.7
83.7,192.9
156.7,130.0
155.7,146.1
156.8,162.0
160.3,177.7
165.6,193.6
173.7,209.0
182.8,223.3
192.4,236.9
206.9,242.0
224.8,239.7
244.0,230.5
262.6,218.7
277.9,204.1
287.8,185.8
290.9,165.4
291.9,144.8
292.2,124.4
154.8,114.2
159.2,107.0
167.4,105.2
176.8,106.7
185.8,111.0
207.4,109.8
220.3,103.8
234.2,101.9
248.1,104.3
259.6,111.2
196.3,126.0
194.4,137.3
192.5,148.6
190.6,160.4
182.8,167.9
188.9,171.2
195.9,173.6
204.7,170.7
213.0,168.2
164.7,128.1
170.4,124.6
177.9,124.6
185.4,128.8
177.7,129.8
170.3,130.0
220.4,128.0
228.1,122.9
236.4,122.6
244.8,125.8
236.9,128.0
228.7,128.6
177.7,186.9
182.8,184.6
191.1,184.1
198.5,186.0
208.1,184.1
224.4,184.6
242.5,186.5
227.3,201.3
211.3,208.6
200.8,209.8
192.6,208.7
184.2,201.7
181.4,188.2
191.7,189.6
199.3,190.7
209.0,189.6
238.5,187.7
210.4,199.8
200.4,200.9
192.7,199.6
