x,y
46.3,98.8
43.8,113.4
42.9,128.1
43.1,143.1
45.3,157.7
50.5,171.8
57.5,183.9
66.8,194.2
81.3,199.0
98.7,198.8
117.0,193.5
133.2,185.1
145.3,173.6
152.7,158.9
156.9,142.9
160.6,126.9
163.8,110.9
50.4,85.6
56.6,78.9
65.0,77.3
73.7,79.7
81.7,84.4
101.4,86.2
113.1,83.6
124.7,84.2
135.4,88.3
142.7,96.3
89.4,99.5
86.8,107.3
84.2,115.0
81.4,123.2
72.4,133.0
77.6,135.4
82.6,137.4
88.8,137.0
94.7,136.5
58.5,99.2
64.3,96.3
71.5,97.2
76.9,102.1
70.2,103.0
63.3,102.1
107.4,105.7
114.3,102.4
122.1,103.6
128.7,107.8
121.8,109.4
114.1,108.5
62.5,155.2
67.4,148.8
74.4,146.5
79.5,148.9
86.1,148.3
95.9,153.2
106.0,161.0
94.6,166.9
84.3,168.3
77.4,167.8
71.7,166.4
65.9,162.6
65.7,155.3
73.9,153.4
79.2,154.5
85.7,155.1
101.8,160.3
85.1,160.0
78.5,159.5
73.1,158.2
267.7,114.1
268.0,126.4
269.7,138.6
272.4,150.4
276.7,161.6
283.0,171.6
290.4,180.0
298.5,186.9
309.1,188.9
321.5,187.2
334.4,181.1
346.5,173.2
356.0,163.3
361.7,151.0
364.6,137.6
366.3,123.8
367.2,110.0
267.3,100.8
272.2,95.5
279.3,94.4
286.7,95.5
293.7,98.5
311.6,97.3
321.3,93.3
331.3,91.6
341.5,92.7
350.0,97.7
303.2,109.7
302.3,117.9
301.2,126.1
300.1,134.6
293.6,141.5
298.2,143.1
302.9,144.3
308.3,142.9
313.4,141.5
276.2,112.0
280.8,108.6
287.3,108.6
293.0,113.0
287.0,114.5
280.5,114.6
319.7,111.9
325.8,107.0
333.0,106.8
339.6,109.8
333.7,112.7
326.6,113.2
288.6,158.1
293.2,154.7
298.6,152.7
303.2,154.0
308.5,152.6
317.4,154.5
327.1,157.3
318.1,163.6
309.6,166.4
303.8,167.0
298.8,166.6
293.4,164.0
291.2,158.4
299.0,157.7
303.7,158.2
309.2,157.6
323.7,157.7
309.1,159.4
303.5,160.0
298.9,159.5
