x,y
103.1,121.1
102.4,137.6
102.9,154.3
104.5,170.2
109.3,185.0
117.6,198.3
127.3,209.9
138.4,219.7
151.8,223.4
165.6,221.8
178.5,214.2
190.5,204.4
200.8,192.7
208.2,178.7
212.6,163.5
215.5,147.7
217.3,132.0
111.3,110.7
119.9,104.8
130.3,104.0
140.6,106.3
149.7,111.3
172.1,112.9
182.8,109.8
193.4,109.6
203.4,112.4
209.9,119.5
160.6,125.5
159.6,136.2
158.7,146.7
157.9,157.6
143.5,160.7
149.9,164.0
156.6,166.9
163.8,165.1
170.2,163.3
122.3,123.4
129.5,120.5
137.4,121.6
144.0,127.1
136.4,127.3
128.5,126.4
174.9,129.8
182.9,125.4
190.7,126.0
197.0,130.0
190.8,131.8
183.0,131.4
128.2,174.2
138.2,172.0
148.8,172.1
155.6,174.3
163.8,173.5
174.1,175.4
183.3,178.8
173.0,190.7
162.3,196.0
153.5,196.3
145.9,194.8
135.9,188.0
131.6,175.4
148.4,176.6
155.4,178.1
163.6,177.8
179.7,179.5
162.9,188.2
154.3,188.7
147.1,187.2
