x,y
79.8,201.0
81.5,229.3
86.5,257.1
93.3,283.4
103.0,308.7
116.3,331.1
130.8,350.0
147.9,366.1
170.8,371.6
196.4,368.5
222.1,355.4
245.3,337.3
262.8,315.2
272.6,289.2
277.0,261.1
280.9,231.6
283.3,202.1
85.5,182.1
96.8,170.1
112.6,167.6
129.1,170.1
144.2,176.4
183.9,174.5
202.5,166.5
221.2,163.5
240.0,165.5
254.9,175.9
164.0,199.0
162.6,216.7
161.1,234.1
159.6,252.3
143.6,264.0
153.1,267.9
163.0,271.0
174.1,267.6
184.5,264.3
104.4,204.2
115.1,197.8
128.7,197.8
139.8,205.3
127.9,208.5
114.7,208.4
197.1,203.8
208.8,195.6
223.3,195.3
235.4,201.0
224.4,206.0
210.4,206.5
131.5,300.9
140.5,290.5
153.6,286.1
163.2,288.7
174.4,286.1
192.9,290.9
210.5,300.4
195.1,319.7
177.9,328.3
165.5,329.7
154.5,328.6
141.1,320.1
137.5,301.3
154.2,297.0
164.1,297.8
175.3,296.9
203.6,301.2
176.8,312.5
165.0,313.8
154.7,312.6
461.2,182.5
463.2,212.8
466.5,242.8
470.8,272.3
480.9,301.7
498.1,329.2
519.2,354.1
545.7,375.8
576.3,381.2
607.1,372.5
634.5,350.6
657.0,324.4
672.9,295.9
681.0,264.8
682.8,233.5
683.3,202.4
683.1,170.5
472.8,174.1
484.6,160.3
503.8,156.8
524.1,159.9
543.1,167.0
589.1,164.0
609.6,154.2
629.6,149.6
649.7,150.9
664.3,161.7
567.4,187.4
567.7,207.2
568.0,227.3
568.4,248.2
543.8,256.2
556.7,262.1
569.9,266.6
583.6,260.5
595.8,254.4
498.7,191.1
511.1,184.6
525.6,184.2
538.3,191.2
524.8,194.3
510.7,194.7
600.0,188.1
613.3,179.6
627.6,178.3
639.4,183.6
629.0,188.3
615.1,189.5
519.0,282.6
537.7,279.7
557.2,280.3
571.4,282.7
588.0,278.8
608.6,276.6
629.3,277.6
610.1,300.1
589.9,311.6
572.1,314.7
557.1,313.8
537.1,304.7
526.0,284.1
557.1,287.7
571.4,289.0
588.4,285.9
622.2,280.0
589.1,299.5
571.8,303.0
557.1,301.8
