x,y
43.1,249.1
43.3,255.0
44.1,261.0
45.3,266.7
47.4,272.1
50.6,276.8
54.6,280.7
59.0,283.9
64.5,284.7
70.3,283.8
75.8,280.7
80.7,276.9
84.5,272.1
86.8,266.6
88.0,260.6
88.6,254.5
88.9,248.4
45.0,244.2
47.6,241.5
51.4,240.8
55.4,241.3
59.0,242.9
66.4,242.6
70.7,240.9
75.3,240.3
79.8,241.1
83.0,243.7
62.9,247.6
62.6,251.4
62.4,255.3
62.1,259.2
58.1,262.0
60.3,262.8
62.7,263.5
65.2,262.8
67.5,262.0
49.4,248.3
51.8,246.8
54.8,246.9
57.3,248.8
54.6,249.3
51.7,249.3
69.6,248.6
72.3,246.5
75.4,246.5
78.0,247.9
75.6,249.0
72.5,249.1
54.9,269.6
57.7,268.1
60.7,267.3
62.9,267.9
65.4,267.3
69.2,268.0
73.0,269.3
69.4,272.5
65.8,273.9
63.1,274.2
60.7,273.9
57.7,272.6
56.2,269.7
60.8,269.3
63.0,269.5
65.6,269.2
71.6,269.5
65.7,270.9
63.0,271.2
60.8,271.0
215.5,149.0
216.0,172.6
218.7,196.0
224.1,217.6
234.5,236.2
250.0,250.3
267.4,259.7
285.8,265.5
304.8,266.1
321.0,263.0
332.6,252.8
342.7,239.7
350.5,223.6
355.8,205.5
359.0,188.0
360.9,170.4
360.6,153.0
240.2,126.6
252.5,118.3
266.8,115.4
281.0,116.9
294.0,121.4
323.2,122.4
333.8,119.6
344.0,119.3
353.6,122.0
359.1,130.3
309.3,140.4
310.8,153.3
312.7,165.9
314.6,178.9
294.3,191.0
302.3,193.2
310.2,195.3
317.5,193.7
323.4,191.2
255.0,144.5
264.2,138.7
274.9,139.1
282.9,146.0
274.1,148.4
263.4,148.2
324.0,147.3
332.3,141.0
341.9,141.5
347.9,147.6
342.5,150.5
333.1,150.1
276.9,221.8
290.6,214.1
302.0,210.3
308.9,212.3
315.5,210.6
323.1,214.9
328.7,221.9
322.8,228.8
315.1,231.7
308.1,232.3
300.6,231.7
289.5,228.9
281.7,221.7
301.6,218.1
308.5,218.5
315.2,218.1
324.9,222.1
315.1,221.5
308.3,222.2
301.3,221.8
97.3,225.2
100.2,236.6
104.8,247.6
110.2,258.0
116.1,268.2
123.3,276.9
131.2,283.9
139.8,288.9
150.0,288.6
161.3,285.0
172.7,277.6
183.0,268.2
190.6,256.7
194.0,243.6
193.8,229.4
191.5,214.9
188.7,200.4
93.7,214.5
95.6,207.7
101.6,204.6
108.5,203.6
115.4,204.5
129.8,199.3
137.8,193.1
147.0,189.1
157.1,188.1
166.6,191.3
125.0,211.3
126.0,220.0
126.8,228.6
127.7,237.5
124.8,245.2
128.8,245.9
133.2,245.9
138.1,243.0
142.7,240.1
103.6,220.2
106.4,215.4
112.1,213.7
118.2,216.5
113.4,219.3
107.8,221.2
141.4,209.1
145.2,202.8
151.6,201.0
158.3,202.7
153.8,206.5
147.5,208.5
126.9,263.6
129.6,259.5
133.6,256.3
137.6,256.4
141.7,253.9
149.9,253.6
159.5,253.7
152.3,260.4
145.6,264.2
140.9,266.0
136.8,266.8
132.0,266.5
129.2,263.1
135.0,260.3
138.8,259.6
143.2,257.8
156.3,254.9
143.4,258.5
138.9,260.2
135.1,260.8
