x,y
104.4,196.5
104.1,217.8
105.4,239.4
108.9,260.0
117.5,279.3
131.9,296.9
149.5,312.4
170.2,326.2
192.3,329.9
212.7,325.6
229.3,311.9
244.2,295.3
257.1,276.3
265.5,254.6
269.0,231.7
269.8,208.5
268.8,185.4
120.5,171.8
133.5,166.1
147.6,165.6
161.4,168.1
173.8,173.1
209.3,171.5
222.8,164.7
235.9,162.0
248.9,163.0
259.0,169.2
192.6,189.4
194.0,205.8
195.4,222.2
196.8,238.9
175.2,244.7
185.0,248.9
195.0,252.1
204.5,248.0
212.9,243.9
136.2,191.4
145.7,186.3
156.7,186.5
166.5,192.1
156.4,194.1
145.7,194.2
214.2,190.8
223.8,184.3
234.4,183.7
243.2,188.0
235.3,191.2
225.3,191.8
149.8,263.8
168.0,262.7
184.5,263.2
194.6,265.1
205.8,262.5
220.2,261.4
233.2,261.2
220.8,279.6
206.7,288.5
194.8,290.3
183.8,289.2
166.9,281.2
155.3,265.7
184.1,269.4
194.5,270.3
205.7,268.4
228.7,263.3
205.6,277.7
194.2,279.4
183.6,278.3
