x,y
63.4,165.8
62.9,190.4
62.8,215.5
65.2,240.7
75.4,263.4
93.9,282.7
115.5,297.3
138.8,309.5
166.6,313.8
195.1,309.2
220.7,296.9
242.8,282.8
259.4,264.1
268.4,241.3
270.9,216.7
271.5,194.1
271.7,172.1
79.5,141.9
91.1,126.5
109.3,118.9
129.4,119.6
148.1,127.0
181.5,127.4
201.3,121.7
221.7,122.8
240.6,130.5
252.2,145.1
165.8,148.5
165.0,159.3
164.3,169.9
163.8,181.7
138.9,200.7
151.4,203.7
163.6,206.6
176.3,203.9
187.8,201.4
100.0,156.6
111.9,152.6
123.4,152.4
135.1,156.6
123.0,157.3
111.7,157.2
193.6,157.9
206.7,154.2
218.6,155.3
229.8,159.8
218.2,159.9
206.6,159.3
110.6,233.0
130.0,225.5
149.7,222.9
162.7,225.3
178.0,223.5
199.3,227.0
220.3,235.2
199.2,250.4
178.0,256.2
161.7,257.2
147.7,256.0
128.5,249.7
116.7,234.5
149.6,230.4
162.8,231.8
178.4,230.6
213.6,235.9
178.3,246.1
162.4,247.3
148.9,246.3
