x,y
663.8,488.0
665.8,543.1
674.5,598.5
688.0,650.8
706.4,697.6
732.3,733.3
764.2,755.3
803.3,764.5
849.8,761.5
898.7,751.5
945.5,733.0
988.1,706.8
1019.0,669.4
1037.2,619.7
1044.1,561.6
1045.4,502.2
1045.3,446.4
682.6,430.0
695.6,397.6
721.3,381.1
752.9,379.6
780.4,388.1
848.7,377.5
882.4,363.4
917.9,357.0
953.7,366.2
977.8,391.1
818.9,428.4
817.4,448.9
815.9,468.1
814.0,488.6
786.5,532.4
804.2,534.6
822.5,534.9
843.4,528.6
862.7,522.1
722.3,457.2
740.0,440.8
762.1,438.3
781.5,448.9
762.5,454.3
740.1,457.2
870.9,437.4
887.3,420.7
910.8,419.1
932.7,429.0
914.0,434.3
890.6,436.9
781.9,634.1
787.5,587.5
809.2,565.4
826.3,567.2
845.1,561.3
875.8,578.2
902.6,614.9
886.5,648.1
862.5,663.7
841.6,669.0
822.5,670.3
797.1,661.3
792.9,628.2
812.3,586.3
828.3,583.1
847.7,581.4
890.7,614.0
858.7,640.2
838.7,644.8
820.9,646.0
534.0,351.3
534.2,362.7
535.5,374.1
537.7,385.2
541.7,395.2
548.4,403.7
556.7,410.3
566.1,415.1
577.1,416.5
588.1,415.3
598.1,410.8
607.4,404.7
614.9,396.4
619.8,386.0
622.5,374.5
624.3,362.8
625.2,351.1
540.1,338.0
545.9,332.0
554.1,329.9
562.4,330.4
569.9,333.0
584.6,332.4
593.1,329.7
601.8,329.3
610.3,331.6
616.3,337.5
577.4,342.1
577.1,348.9
576.8,355.5
576.6,362.5
567.4,369.8
572.0,371.1
576.7,372.1
581.5,371.0
586.0,369.9
549.1,345.5
554.2,342.0
560.3,342.0
565.4,345.8
560.0,346.8
553.9,347.0
589.8,345.5
595.3,341.5
601.4,341.7
606.4,344.9
601.8,346.5
595.7,346.5
559.6,386.5
566.0,382.1
572.4,379.9
576.7,381.0
581.6,379.9
588.5,382.3
595.2,386.2
588.6,391.2
582.0,393.2
576.7,393.7
572.0,393.4
565.6,391.4
562.3,386.5
572.3,384.1
576.7,384.4
581.7,384.0
592.4,386.3
581.7,387.5
576.6,387.9
572.2,387.6
