x,y
44.6,213.5
44.5,246.2
46.8,278.7
51.5,310.8
60.3,341.3
75.3,370.7
94.4,397.1
117.9,420.6
148.8,428.3
181.8,423.7
213.8,406.3
242.2,383.0
264.1,354.8
277.6,321.5
283.6,285.9
286.5,250.7
288.3,215.1
52.0,188.7
62.3,173.6
79.2,167.8
98.4,169.4
116.6,176.6
162.5,177.3
186.9,170.3
210.8,170.4
232.9,178.7
248.3,194.2
140.9,212.5
139.1,235.4
137.3,257.8
135.6,281.0
115.6,294.4
127.5,299.9
140.3,304.5
154.8,299.6
168.4,295.0
74.9,216.3
86.4,207.9
101.7,208.9
115.2,218.7
101.2,221.7
85.9,221.6
176.2,219.9
189.6,209.9
205.6,210.3
219.7,218.2
206.9,222.9
191.3,223.1
98.3,331.4
113.3,326.2
130.9,324.4
143.5,327.6
158.5,324.8
181.7,326.2
206.2,330.2
183.8,353.7
161.0,363.9
144.7,365.7
131.1,364.0
113.4,354.3
105.4,332.9
131.5,334.0
144.2,335.7
159.5,333.9
198.4,332.3
160.1,349.0
144.4,350.7
131.4,348.6
