x,y
123.6,103.2
128.6,129.6
136.4,155.4
144.9,181.2
158.4,207.3
178.2,230.5
201.1,249.8
228.3,263.6
253.8,264.7
273.4,256.9
287.2,238.3
297.5,217.2
306.9,195.7
312.9,173.7
316.3,150.0
318.5,124.2
317.6,97.2
145.8,102.2
160.8,92.7
179.6,90.3
198.1,92.2
216.3,96.3
255.7,89.5
270.3,79.7
284.3,73.9
298.7,70.5
309.9,74.2
239.2,111.1
243.0,130.3
246.8,149.7
250.6,169.5
226.4,177.8
237.4,181.0
248.1,183.6
257.8,178.9
265.9,173.0
171.9,118.2
182.3,110.4
196.2,108.6
208.1,115.4
196.8,120.6
183.0,122.2
260.1,106.7
269.5,96.0
282.5,93.6
292.3,97.9
284.8,105.0
272.5,107.3
207.7,212.7
223.6,207.2
237.3,202.8
248.3,204.0
259.0,199.6
271.0,199.7
281.3,201.6
273.2,215.3
262.2,222.9
250.6,226.3
239.1,226.8
224.3,223.3
215.0,213.1
237.9,211.1
248.8,210.5
259.8,207.2
275.8,204.3
260.0,209.1
249.0,212.6
238.0,213.0
