x,y
135.1,324.3
133.4,360.9
137.4,395.7
146.8,431.5
164.7,467.4
191.6,504.2
232.9,540.2
281.2,567.3
325.4,572.9
355.6,563.3
375.5,540.2
392.4,513.5
406.6,481.6
418.0,445.9
431.8,406.9
445.7,368.1
454.5,326.8
183.7,277.2
211.0,260.9
246.5,260.0
281.2,268.8
311.0,282.8
362.2,287.6
391.6,276.0
418.9,272.7
444.2,280.9
456.9,299.8
334.0,304.4
336.9,331.1
340.6,358.0
343.6,385.6
303.3,409.5
317.3,415.7
331.5,419.8
344.7,415.5
357.3,410.4
222.3,296.7
241.1,283.2
265.4,284.4
282.0,302.1
264.5,307.0
240.3,306.6
370.1,309.2
390.2,293.8
410.2,296.6
421.8,310.4
409.8,318.2
389.9,316.3
275.1,478.0
303.2,468.6
322.3,462.3
333.9,466.2
346.7,462.1
363.1,469.1
374.1,479.2
364.1,495.8
348.9,503.3
335.8,505.2
322.1,503.8
302.8,497.1
287.9,477.6
320.4,476.4
332.5,477.4
345.1,475.6
366.4,479.0
346.4,479.3
334.4,480.8
322.2,478.2
