x,y
636.8,294.8
631.8,326.9
628.1,359.1
626.1,389.7
632.2,418.9
647.3,444.8
666.6,467.0
688.2,485.7
714.4,493.8
742.6,491.5
768.7,475.8
792.6,457.1
812.3,435.4
827.2,410.6
836.5,385.7
842.5,360.3
845.9,334.5
662.5,279.6
682.8,275.6
702.7,278.6
720.2,286.1
736.1,296.9
781.6,307.1
798.7,305.7
814.6,306.6
830.5,309.7
840.6,319.3
758.8,318.8
755.2,338.7
751.9,358.7
748.8,379.2
716.4,377.6
728.5,386.0
740.9,393.8
754.7,391.9
766.5,388.9
682.8,300.9
697.4,297.2
711.5,301.1
721.0,313.5
707.3,311.5
693.3,307.4
781.7,327.3
796.9,320.7
810.4,323.3
819.4,332.7
808.9,333.7
795.8,331.2
675.1,390.1
699.3,392.7
722.1,399.2
734.8,404.8
750.9,405.1
768.5,407.9
783.9,413.1
762.4,432.4
741.8,440.2
725.0,439.1
710.5,434.5
690.2,418.6
680.3,393.5
720.3,405.0
733.6,409.6
749.6,410.7
777.5,414.3
745.3,428.7
728.6,428.2
714.8,423.8
864.5,380.4
864.4,406.3
867.3,432.3
874.5,457.6
885.6,483.3
900.7,509.1
917.1,534.3
935.0,558.3
958.1,566.6
983.8,561.7
1009.6,545.3
1034.4,523.9
1056.0,498.8
1069.3,468.7
1072.9,434.7
1073.1,400.0
1072.2,365.9
863.3,355.0
871.2,344.5
884.6,343.0
899.3,345.3
912.5,351.3
954.1,348.4
974.5,338.1
995.1,334.3
1016.4,337.0
1034.4,347.4
932.8,372.7
931.2,392.9
929.6,413.0
928.1,434.0
913.0,439.9
923.3,446.0
935.3,450.3
949.9,443.6
963.8,438.0
881.1,376.3
891.3,370.1
903.9,369.9
916.3,375.8
903.5,377.9
891.3,378.5
970.9,373.4
983.8,365.1
997.3,364.3
1009.9,368.6
998.2,372.4
985.0,373.6
906.3,463.4
915.1,461.0
930.3,461.4
942.1,463.6
956.8,460.2
983.9,458.2
1012.8,459.0
990.7,492.0
965.4,508.0
949.1,510.9
935.8,509.6
918.8,495.5
912.9,466.0
931.6,468.9
943.5,470.1
958.2,467.5
1006.7,462.1
963.3,493.4
947.8,496.1
935.2,494.3
