x,y
678.1,638.7
680.7,655.2
684.7,671.3
689.3,686.9
696.5,701.1
707.3,712.9
720.8,721.8
736.1,728.0
752.5,728.3
768.0,724.2
781.4,715.5
792.7,704.2
800.9,690.4
804.6,674.1
805.0,656.9
804.3,639.5
802.6,622.0
685.1,627.2
691.5,618.2
702.1,614.1
713.6,613.6
724.7,615.6
747.3,612.0
758.3,606.7
769.6,604.3
781.2,605.4
790.0,611.9
738.1,626.0
739.2,635.6
740.4,645.2
741.6,655.3
730.2,665.7
736.8,666.9
743.4,667.6
749.8,665.0
755.6,662.4
699.6,634.3
706.0,629.1
714.4,627.9
722.3,632.1
715.0,634.6
706.6,635.9
755.3,627.4
762.1,620.9
770.5,620.0
778.0,623.2
772.1,626.4
763.8,627.7
721.3,688.4
729.9,682.4
738.8,678.9
745.0,679.6
751.6,677.2
761.6,678.4
771.7,681.3
763.5,690.5
754.7,694.9
747.4,696.5
740.8,696.9
731.2,695.0
725.1,688.1
739.4,684.2
745.6,683.9
752.5,682.3
767.8,682.1
753.2,687.2
746.2,688.9
739.9,689.1
496.7,728.8
496.1,744.6
497.0,760.6
499.3,776.2
504.8,790.6
514.3,803.1
526.5,813.2
540.6,820.6
555.1,823.1
568.4,822.2
579.6,816.7
590.3,808.6
599.8,797.5
606.8,783.6
611.2,767.9
614.2,751.9
615.9,735.7
511.1,712.2
520.6,705.5
531.9,703.9
543.2,705.3
553.2,709.1
575.4,709.6
585.5,706.6
595.2,706.5
604.5,709.5
611.2,716.9
563.6,723.1
563.8,732.8
564.1,742.4
564.3,752.3
549.0,760.3
555.4,762.6
561.8,764.6
568.1,763.4
573.6,762.1
522.5,725.2
530.3,721.2
538.7,721.9
545.4,727.2
538.0,728.3
529.5,728.0
577.8,729.0
585.4,724.1
593.3,724.7
599.2,729.3
593.8,731.4
585.9,731.0
533.5,780.2
544.7,775.9
554.4,774.1
560.4,775.9
567.1,775.0
575.0,778.3
582.0,783.2
574.2,789.8
566.2,792.0
559.1,792.1
552.4,791.2
543.1,787.8
537.4,780.7
553.6,779.4
559.8,780.3
566.6,780.1
578.7,783.3
566.1,784.7
559.3,784.9
552.9,784.0
1389.8,593.8
1389.9,611.0
1392.2,629.0
1396.5,646.5
1402.5,662.6
1411.6,676.2
1421.9,686.5
1433.4,693.9
1449.9,694.9
1469.2,692.1
1489.3,684.4
1507.1,673.9
1521.9,659.8
1531.2,642.2
1534.4,621.8
1534.9,600.8
1534.7,579.8
1390.7,574.6
1396.8,564.8
1407.7,561.2
1418.9,560.7
1429.1,563.4
1447.2,559.2
1461.4,551.9
1477.2,549.3
1493.3,551.8
1506.3,560.4
1437.8,572.1
1436.5,583.9
1435.0,595.7
1433.7,608.0
1424.9,620.0
1431.1,621.7
1438.3,622.9
1447.3,619.9
1455.7,617.1
1402.7,582.0
1409.1,576.1
1417.4,574.9
1425.5,579.4
1417.4,581.1
1409.1,582.5
1462.0,573.9
1469.7,566.6
1478.7,565.7
1487.5,569.5
1479.6,572.2
1470.9,573.2
1419.0,647.0
1425.8,641.0
1434.4,637.6
1441.7,638.4
1451.0,635.7
1465.1,636.9
1481.0,639.7
1466.6,648.6
1453.2,653.1
1443.3,655.0
1435.4,655.2
1427.0,653.4
1422.7,647.1
1435.0,643.4
1442.4,643.2
1451.9,641.3
1476.5,640.8
1451.9,644.3
1442.3,646.2
1435.0,646.3
870.3,676.1
870.7,693.3
873.1,710.5
877.5,727.4
883.7,742.9
892.9,756.2
903.6,766.5
915.8,774.3
931.0,775.9
947.6,773.5
963.4,765.9
978.6,755.8
991.1,742.4
999.0,725.6
1002.8,706.7
1004.8,687.3
1005.8,667.9
873.1,655.0
880.1,646.6
890.6,643.7
901.4,644.2
911.3,647.2
936.2,644.8
948.9,639.7
961.7,637.9
974.4,639.9
985.0,647.1
924.2,663.5
923.3,675.8
922.4,687.9
921.5,700.4
910.6,709.8
917.2,712.1
924.4,713.7
932.2,711.3
939.4,708.8
884.5,670.6
891.1,665.7
900.0,665.2
907.8,669.8
899.8,672.5
891.1,673.2
946.4,667.0
954.7,661.1
964.1,660.8
972.4,664.4
965.0,667.9
955.7,668.6
903.7,734.9
911.9,730.3
919.9,727.3
926.0,728.6
933.1,726.4
944.2,728.5
956.1,731.5
944.9,738.9
934.4,742.2
926.7,743.3
919.9,743.1
911.9,741.1
907.4,735.2
920.1,733.5
926.5,733.7
933.7,732.5
951.7,732.3
933.5,733.5
926.2,734.6
919.8,734.4
341.2,701.2
337.9,721.8
335.9,742.6
335.7,762.8
340.6,782.0
351.3,798.9
365.0,812.9
380.0,824.1
397.3,829.1
414.6,828.3
430.6,819.9
444.9,809.7
456.4,796.9
464.8,781.7
470.7,765.9
475.7,749.9
479.3,733.6
360.4,694.9
373.0,689.4
387.6,690.2
400.9,695.9
412.8,704.3
437.0,709.6
449.3,707.7
461.1,708.3
471.8,711.9
477.2,720.4
423.1,720.1
421.2,732.2
419.4,744.2
417.6,756.7
397.8,759.7
405.1,764.1
412.5,768.2
420.3,767.4
427.2,766.0
374.6,710.4
383.9,709.0
392.9,711.1
399.5,717.6
390.9,717.4
381.9,715.3
437.5,726.4
447.0,723.6
455.5,725.6
461.5,730.7
454.4,731.8
446.0,729.9
375.9,775.3
390.0,775.7
401.8,777.2
408.5,780.5
416.6,780.3
425.3,783.5
433.3,787.4
422.8,793.7
413.2,795.9
404.8,795.2
397.2,793.0
386.6,787.0
379.9,776.9
400.4,782.6
407.4,784.9
415.5,785.5
429.1,787.4
415.1,787.2
406.9,786.9
399.7,784.8
1051.0,640.3
1052.6,653.0
1056.8,665.4
1063.5,678.0
1071.3,691.1
1081.5,703.6
1094.0,714.1
