x,y
324.7,286.8
322.8,312.3
322.3,337.8
324.4,363.3
332.9,386.7
348.4,408.0
366.6,425.7
386.9,440.2
410.7,445.9
435.4,444.3
458.3,433.4
479.3,419.1
496.6,400.2
508.8,377.6
516.1,353.0
521.0,328.9
524.8,304.6
348.6,268.0
362.2,255.7
380.3,251.3
398.9,254.0
415.6,261.7
446.7,264.0
463.8,259.8
480.5,260.9
496.6,267.3
507.3,280.0
429.9,287.8
428.7,304.7
427.6,321.6
426.4,339.0
401.3,347.3
412.1,352.2
423.2,356.8
434.5,354.5
444.7,352.3
367.4,288.4
379.3,285.0
390.9,286.3
400.9,292.5
389.7,293.5
378.1,292.5
453.0,297.9
465.2,293.7
476.7,295.1
486.3,300.6
476.5,302.5
465.2,301.4
373.7,369.1
392.9,368.5
409.4,369.4
419.9,373.0
432.7,372.2
447.8,375.0
463.0,379.0
445.6,389.0
429.8,392.2
416.7,392.1
405.1,389.6
389.7,383.0
379.3,371.2
407.9,376.8
418.9,379.5
431.8,379.3
457.5,379.7
430.9,381.5
418.1,381.6
406.9,379.4
