x,y
801.7,388.4
805.9,409.1
809.1,432.6
814.1,457.8
823.0,481.9
842.3,499.4
871.6,508.2
906.7,514.2
938.3,516.5
964.3,514.1
981.7,506.5
998.4,493.2
1010.1,473.1
1015.0,446.0
1012.8,418.7
1007.7,393.2
1001.1,368.4
829.8,330.3
849.3,316.1
874.1,308.5
900.3,305.9
922.4,309.7
947.9,303.1
962.0,297.0
976.4,297.5
992.3,304.1
1008.0,317.4
939.0,337.1
946.3,344.9
954.0,352.0
961.6,360.4
930.9,393.1
943.3,395.1
955.7,396.0
965.1,395.2
973.6,394.5
851.8,363.9
869.9,355.0
885.2,353.0
901.5,356.4
887.0,360.9
872.1,363.2
960.9,351.2
974.3,345.5
986.6,346.6
997.2,352.0
989.5,354.3
976.8,354.4
903.8,440.5
930.6,425.3
949.8,415.7
959.3,417.8
967.9,415.5
978.9,424.3
986.9,437.6
980.2,440.9
970.8,440.5
960.8,440.9
950.8,440.9
930.0,442.5
912.4,438.7
949.0,427.7
958.9,427.6
967.9,427.6
982.2,436.3
967.9,428.5
958.4,428.6
948.4,429.1
193.8,389.4
195.8,408.1
198.7,426.7
203.0,446.0
211.2,464.2
226.4,479.4
246.2,490.5
270.7,498.2
293.5,499.3
312.8,496.4
329.9,489.3
346.4,479.2
360.1,463.5
368.0,441.8
370.5,418.4
371.2,395.7
371.0,373.0
205.7,354.9
217.0,342.1
233.5,335.5
251.2,333.6
267.4,336.2
299.7,332.1
314.3,326.6
328.8,325.8
343.9,328.9
357.7,337.8
285.7,360.9
288.0,369.1
290.3,377.1
292.5,385.9
274.8,409.5
284.1,410.8
293.0,411.3
301.1,409.2
309.0,407.6
226.0,378.5
237.0,370.6
249.9,369.2
261.4,374.3
250.4,379.0
237.7,380.6
310.5,369.0
320.4,361.9
332.6,361.9
342.9,367.1
335.0,371.1
323.0,371.9
258.8,446.6
275.0,435.0
288.0,428.1
296.0,429.2
303.7,426.6
315.9,431.5
327.8,440.3
318.0,447.4
307.3,449.4
298.7,450.6
290.4,451.2
275.9,451.4
265.1,445.6
288.2,437.3
296.2,437.0
304.3,435.6
323.0,439.8
304.6,439.6
296.6,440.4
288.4,440.9
