x,y
250.5,449.7
250.3,472.0
251.5,494.6
254.3,516.7
261.8,537.9
274.0,557.4
287.3,575.1
302.1,590.5
320.8,595.2
340.2,591.2
358.9,577.7
375.2,562.1
388.2,545.0
397.1,525.7
401.7,504.9
404.4,483.9
406.7,462.0
261.5,445.3
269.6,436.5
282.0,433.9
295.5,436.8
307.9,443.4
340.6,445.5
355.3,440.8
369.5,440.1
383.1,444.1
391.1,453.2
324.7,462.7
323.5,478.0
322.4,493.3
321.5,508.8
304.3,510.2
312.5,515.3
321.2,519.7
331.1,516.1
339.9,512.5
279.6,460.2
288.5,457.1
297.7,457.9
305.6,463.1
296.7,464.0
287.4,463.4
343.8,465.8
353.0,461.5
362.3,462.1
370.2,466.2
362.4,468.1
353.3,467.8
286.1,521.8
298.9,523.7
312.9,526.7
321.7,529.4
332.7,528.2
347.4,527.2
362.2,526.3
346.9,545.4
331.9,554.1
320.3,555.3
310.5,553.2
296.9,543.0
290.4,523.7
312.7,531.0
321.7,533.1
332.8,532.0
357.6,528.3
332.4,544.5
321.1,546.0
311.7,543.8
1440.9,655.7
1441.4,678.7
1444.4,702.2
1449.7,724.7
1458.6,745.6
1471.9,764.1
1487.9,779.4
1506.8,789.6
1527.0,791.9
1545.2,789.6
1560.2,780.6
1575.0,767.1
1589.4,749.7
1600.7,728.5
1607.9,704.4
1612.3,679.2
1614.3,653.5
1455.6,630.9
1469.0,620.7
1485.6,617.8
1502.1,618.1
1516.5,621.5
1545.7,619.4
1561.7,614.3
1577.3,613.3
1593.0,617.7
1604.5,628.7
1531.0,636.5
1531.9,652.1
1532.7,667.5
1533.5,683.5
1512.1,695.2
1521.6,698.2
1531.7,700.7
1541.5,698.0
1550.2,695.3
1473.0,644.3
1483.7,637.1
1496.2,636.9
1506.8,644.3
1496.0,646.3
1483.4,647.1
1553.7,642.7
1564.4,634.0
1576.1,634.2
1585.4,640.7
1577.6,644.1
1565.9,644.2
1493.8,729.0
1508.7,721.8
1522.6,717.9
1531.2,719.8
1541.0,717.7
1553.4,721.6
1564.6,727.8
1553.5,739.8
1541.4,744.6
1530.9,745.7
1521.2,744.8
1507.4,740.2
1499.8,729.5
1521.9,724.9
1530.8,725.6
1540.7,724.6
1560.0,728.7
1540.4,732.9
1530.4,734.1
1521.1,733.2
