x,y
677.0,593.1
679.8,621.4
686.9,650.1
696.4,678.3
707.6,703.9
724.0,726.8
742.0,746.6
764.8,760.7
791.7,763.3
819.0,759.1
843.1,744.3
863.8,723.5
879.9,697.1
889.8,666.8
892.2,632.6
889.2,597.9
884.1,564.8
684.5,546.6
694.7,532.1
709.5,525.1
725.8,523.7
741.1,527.9
782.9,522.2
798.1,511.4
814.6,508.3
831.5,510.0
845.7,519.1
767.1,552.9
769.7,573.8
772.4,594.5
775.0,615.9
756.3,635.8
767.1,638.1
778.8,640.0
791.3,634.3
802.5,628.8
706.0,571.6
715.0,561.2
728.2,559.8
741.2,566.3
729.1,570.4
716.1,572.6
796.8,558.5
806.8,548.0
820.0,545.7
831.8,552.2
822.6,556.5
809.9,558.5
737.6,680.5
751.5,668.5
768.5,662.5
781.8,663.7
796.6,659.5
817.6,661.1
837.4,667.9
821.4,688.4
801.5,697.1
785.2,699.8
770.9,699.8
753.0,694.5
744.3,680.9
769.4,673.2
782.9,672.7
798.0,669.7
831.4,670.2
799.4,682.9
784.0,685.9
770.1,686.0
1530.4,380.4
1531.2,408.6
1535.9,438.4
1542.8,466.9
1553.0,494.0
1568.7,518.7
1588.2,539.3
1615.2,551.4
1643.1,554.4
1667.6,551.4
1687.5,541.6
1704.3,524.7
1718.8,501.7
1728.1,473.5
1733.1,441.7
1735.7,409.5
1735.8,378.3
1552.3,351.5
1565.4,338.1
1581.8,332.6
1599.1,331.4
1614.4,334.5
1652.9,330.4
1670.0,325.0
1686.3,324.7
1702.7,329.5
1716.1,340.7
1635.1,354.9
1637.1,367.7
1639.0,380.4
1640.9,394.1
1619.2,417.2
1630.2,418.3
1641.2,419.3
1651.9,416.6
1661.7,414.7
1571.5,372.9
1583.2,364.3
1596.9,363.4
1609.7,368.6
1597.3,372.2
1583.7,373.6
1661.6,364.9
1672.9,356.7
1686.4,356.5
1697.8,362.4
1688.7,365.3
1675.4,365.9
1600.1,470.8
1612.9,444.3
1630.6,432.7
1642.6,434.1
1654.8,431.3
1672.4,441.4
1684.2,463.2
1674.9,485.2
1659.4,493.9
1645.4,496.1
1632.0,496.1
1613.5,489.4
1608.1,469.2
1630.7,447.2
1642.7,446.2
1655.2,445.2
1677.7,463.5
1656.5,476.5
1643.4,478.4
1630.6,478.3
