x,y
264.6,211.9
268.5,229.2
273.5,246.6
279.5,263.0
289.2,277.6
304.0,288.9
322.5,296.8
343.7,301.8
364.3,300.1
380.0,294.8
389.4,283.7
397.1,271.3
403.6,257.0
406.7,241.0
407.6,224.0
406.1,206.8
402.7,189.7
277.4,185.4
288.2,175.5
302.6,170.1
318.1,168.0
332.1,169.9
353.3,164.7
364.7,157.1
376.0,153.6
387.6,154.9
395.6,162.0
346.3,181.5
350.9,194.3
355.7,206.8
360.6,219.5
341.3,233.6
350.5,234.2
359.5,234.5
366.6,230.8
372.4,226.9
294.8,194.8
302.5,186.7
312.8,184.7
322.2,190.1
314.3,193.1
304.2,195.4
362.3,181.0
368.2,171.9
377.2,170.1
384.8,174.6
379.9,178.2
371.2,180.1
328.4,264.4
341.9,255.6
353.6,250.0
362.0,250.1
370.1,246.3
379.3,247.3
386.6,250.9
381.4,259.6
373.9,265.4
365.2,268.4
356.3,269.5
343.2,269.0
334.0,263.5
354.2,257.5
362.7,256.2
371.0,253.5
383.1,252.2
371.4,255.1
362.9,258.1
354.4,259.2
