x,y
1340.1,462.1
1341.1,480.7
1342.8,499.4
1345.8,518.4
1352.7,536.5
1366.1,552.9
1387.3,565.5
1413.7,576.7
1439.3,581.1
1461.6,579.2
1479.2,572.1
1495.5,560.8
1507.3,544.9
1513.5,523.8
1515.5,500.0
1516.5,475.8
1516.6,451.6
1364.6,440.5
1374.9,426.5
1391.9,420.1
1410.8,419.5
1427.2,423.5
1452.0,419.8
1467.8,413.2
1483.3,412.8
1497.7,419.8
1506.7,433.1
1440.1,442.2
1442.7,453.0
1445.1,463.6
1447.3,474.8
1428.2,490.7
1437.2,492.9
1445.9,494.3
1453.6,492.2
1460.7,490.7
1385.6,451.5
1396.0,445.3
1406.8,444.7
1416.2,450.1
1407.4,452.3
1396.7,453.1
1460.7,447.0
1469.9,440.0
1480.0,440.1
1488.6,444.8
1481.5,447.6
1471.5,448.3
1412.2,522.3
1427.3,512.2
1439.9,507.7
1448.1,509.2
1457.1,507.1
1467.5,511.3
1476.0,519.4
1468.5,527.9
1459.3,530.9
1449.5,531.9
1440.6,531.5
1427.5,529.0
1418.1,521.4
1439.3,515.7
1447.7,515.9
1456.9,515.0
1471.9,518.9
1457.1,521.6
1447.8,522.4
1439.1,522.0
455.0,338.8
455.4,375.7
456.3,413.4
458.7,450.8
471.2,484.6
495.6,512.3
526.1,533.4
562.6,549.7
602.9,556.5
642.5,552.5
674.9,535.0
699.5,512.9
714.7,484.1
720.6,449.5
720.0,412.9
717.0,378.7
712.9,346.7
485.0,304.7
500.2,284.3
524.6,275.1
549.8,277.9
573.5,288.7
622.9,291.3
643.7,284.3
664.9,285.5
684.1,292.7
695.0,309.8
602.3,316.7
604.3,334.7
606.7,353.1
609.1,372.8
572.8,393.8
589.3,398.1
605.4,402.5
620.5,397.7
633.4,393.1
516.7,323.0
530.6,317.7
544.5,318.1
558.9,323.8
544.0,324.6
530.4,324.1
630.1,329.4
646.1,325.7
659.8,326.8
671.5,332.7
659.1,332.3
646.0,331.1
532.0,428.9
560.0,419.7
585.4,419.8
603.6,423.3
624.4,421.2
646.1,423.5
665.8,433.1
645.2,446.2
624.0,450.5
602.4,451.4
583.8,449.5
558.4,443.4
539.7,430.6
585.3,428.8
603.6,431.0
624.6,429.7
657.8,433.4
624.3,439.5
603.1,441.2
584.6,439.8
